Question,Answer,Context
ما هي الإجراءات التي يجب اتباعها لتسجيل العقارات التابعة للدولة بعد إخراجها من الملك العام وفقًا للظهير المذكور؟,"بالاستناد إلى الظهير الشريف الصادر في 25 يونيو 1927، المتعلق بتسجيل العقارات التابعة للدولة بعد إخراجها من الملك العام، يمكن تلخيص الإجراءات المتبعة على النحو التالي:

**1. الإجراءات الأولية:**

*   **إيداع الوثائق:** يجب إيداع مجموعة من الوثائق لدى مصلحة المحافظة على الأملاك العقارية، وتشمل:
    *   نسخة من محاضر البحث العلني الذي تم وفقًا للمادة 7 من ظهير 1 يوليو 1914 المتعلق بالملك العام.
    *   نسخة من تصميم التحديد المؤقت الذي أعدته مصلحة الأشغال العمومية.
    *   نسخة من القرار الوزيري المحدد لحدود الملك العام.
    *   نسخة من التصميم الملحق بالقرار الوزيري.
    *   نسخة من القرار الوزيري القاضي بإخراج العقار من الملك العام وإلحاقه بالملك الخاص للدولة، وذلك وفقًا للمادة 5 من ظهير 1 يوليو 1914.
*   **الإعلان والنشر:** يتم الإعلان عن هذا الإيداع ونشره وتعليقه بنفس الشروط وفي نفس الوقت الذي يتم فيه الإيداع بمقر دائرة المراقبة.

**2. إجراءات التسجيل لصالح الدولة:**

*   **طلب التسجيل:** يمكن للدولة أن تطلب تسجيل العقارات التي تم إخراجها من الملك العام، وذلك بعد استيفاء الشروط التالية:
    *   إثبات إتمام إجراءات التحديد والإخراج من الملك العام.
    *   تقديم محضر تسليم العقارات إلى مصلحة الأملاك.
*   **المعاينة والتصميم:** يتم التسجيل بعد إجراء معاينة بسيطة للحدود من قبل مصلحة المحافظة العقارية، وإعداد التصميم العقاري.

**3. إجراءات التسجيل لصالح الغير (المتنازل لهم من الدولة):**

*   **طلب التسجيل:** إذا كان طالب التسجيل هو متنازل له من الدولة أو من ذوي حقوقه، فيجب الحصول على ترخيص من الإدارة إذا لزم الأمر.
*   **الإشهار:** لا يتم التسجيل إلا بعد الإعلان عن ذلك لمدة أربعة أشهر في الجريدة الرسمية.

**4. تسجيل الحقوق:**

*   يجب أن يتضمن التسجيل، في كلتا الحالتين (تسجيل لصالح الدولة أو لصالح الغير)، الحقوق المحددة في المادة 2 من ظهير 1 يوليو 1914 والمعترف بها لصالح الغير.

**ملخص الإجراءات:**

بشكل عام، يهدف هذا الظهير إلى تبسيط إجراءات تسجيل العقارات التابعة للدولة بعد إخراجها من الملك العام، وذلك من خلال:

*   **التسجيل التلقائي:** في حالة استيفاء الشروط، يتم التسجيل تلقائيًا بمجرد تقديم الطلب من الدولة.
*   **تبسيط الإجراءات:** يتم الاكتفاء بمعاينة بسيطة للحدود وإعداد التصميم العقاري، دون الحاجة إلى إجراءات معقدة.
*   **حماية حقوق الغير:** يتم الإعلان عن التسجيل لصالح الغير لحماية حقوقهم.

**ملاحظة:** يجب الرجوع إلى النصوص القانونية الأصلية للحصول على تفاصيل دقيقة وشاملة.
","### Context: ---  
**Bulletin officiel n° 770 du 26 juillet 1927**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des
immeubles domaniaux provenant du déclassement du domaine public.** **Exposé
des motifs** Actuellement, la reconnaissance et la délimitation du domaine
public suivant la procédure du dahir du 1er juillet 1914 modifié par le dahir
du 8 novembre 1919, ne dispense pas de la nécessité de recourir à
l'immatriculation pour obtenir un titre de propriété régulier des portions de
ce domaine déclassées par arrêté viziriel, et qui ont l'ait retour au domaine
privé de l'Etat dans les conditions prévues à l'article 5 du dahir du 1er
juillet 1914.  Il a semblé inutile d'aborder les formalités de
l'immatriculation pour fixer l'état exact et définitif de la propriété lorsque
l'arrêté de délimitation est déjà intervenu, et qu'un arrêté de déclassement a
été rendu sans qu'aucune revendication ait été formulée dans les délais à
l'encontre de la délimitation administrative.  Il convenait donc de décider
que l'immatriculation des portions du domaine public, régulièrement délimitées
et déclassées au profit du domaine privé de l'Etat, serait acquise d'office et
sur simple réquisition, par le fait même de la délimitation administrative
intervenue, ainsi qu'il a été antérieurement décidé par le dahir du 24 mai
1922 pour les immeubles domaniaux délimités selon la procédure du dahir du 3
janvier 1916, et par le dahir du 18 février 1924 pour les terres collectives.
Le présent dahir fixe, en conséquence, les conditions dans lesquelles
l'immatriculation des immeubles de cette catégorie pourra intervenir.
**LOUANGE A DIEU SEUL !** __ _(Grand Sceau de Moulay Youssef)_ Que l'on sache
par les présentes - puisse Dieu en élever et en fortifier la teneur ! Que
Notre Majesté Chérifienne,  **A Décidé ce qui suit :** **** **Article Premier
:** un exemplaire des procès-verbaux de l'enquête publique poursuivie
conformément aux dispositions de l'article 7 de Notre dahir du 1er juillet
1914 (7 chaabane 1332) sur le domaine public, et un exemplaire du plan du
bornage provisoire exécuté par le service des travaux publics devront être
déposés à la conservation de la propriété foncière.  Ce dépôt sera annoncé,
publié et affiché dans les mêmes conditions et en même temps que celui
effectué au siège de la circonscription de contrôle.  Un exemplaire de
l'arrêté viziriel fixant les limites du domaine public, et un exemplaire du
plan annexé à cet arrêté seront aussi déposés à la conservation de la
propriété foncière. Y sera également déposé un exemplaire de l'arrêté viziriel
prononçant le déclassement au profit du domaine privé de l'état dans les
conditions prévues à l'article 5 du dahir précité du 1er juillet 1914 (7
chaabane 1332).  **Article 2 :** L'immatriculation des parcelles du domaine
privé de l'Etat provenant du déclassement du domaine public par application de
l'article 5 du dahir du 1er juillet 1914 (7 chaabane 1332), pourra être
prononcée à la requête de l'Etat, sur justification de l'accomplissement des
formalités de la procédure de délimitation et de déclassement, et production
du procès-verbal de remise des parcelles an service des domaines.  Elle aura
lieu après simple récolement du bornage par le service de la conservation
foncière et établissement du plan foncier.  **Article 3 :** Lorsque
l'immatriculation d'une parcelle domaniale provenant du déclassement du
domaine public sera requise par un cessionnaire de l'Etat ou ses ayants droit
avec l'autorisation, s'il y a lieu, de l'administration, elle ne pourra être
prononcée qu'après une publicité de quatre mois au _Bulletin officiel_.
**Article 4 :** L'immatriculation prononcée dans l'un et l'autre cas fera état
des droits spécifiés à l'article 2 du dahir du 1er juillet 1914 (7 chaabane
1332) et reconnus au profit de tiers.  _Fait à Rabat, le 25 hija 1345, (25
juin 1927)._ Vu pour promulgation et mise à exécution :  _Rabat, le 21 juillet
1927  
Le Ministre plénipotentiaire,  
Délégué à la Résidence Générale,  
_**Urbain Blanc** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13121.html type: Dahir date_publication: 1927-06-25 title: Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des immeubles domaniaux provenant du déclassement du domaine public."
ما هي الوثائق المطلوبة لإيداعها لدى المحافظة العقارية لتسجيل العقارات التابعة للدولة بعد إخراجها من الملك العام؟,"بناءً على الظهير الشريف الصادر في 25 يونيو 1927 المتعلق بتسجيل العقارات التابعة للدولة بعد إخراجها من الملك العام، فإن الوثائق المطلوبة لإيداعها لدى المحافظة العقارية هي كالتالي:

1.  **نسخة من محاضر البحث العلني:** يجب إيداع نسخة من محاضر البحث العلني الذي تم إجراؤه وفقًا لأحكام المادة 7 من ظهير 1 يوليو 1914 المتعلق بالملك العام.
2.  **نسخة من تصميم التحديد المؤقت:** يجب إيداع نسخة من تصميم التحديد المؤقت الذي أعدته مصلحة الأشغال العمومية.
3.  **نسخة من القرار الوزيري بتحديد الملك العام:** يجب إيداع نسخة من القرار الوزيري الذي يحدد حدود الملك العام، بالإضافة إلى نسخة من التصميم المرفق بهذا القرار.
4.  **نسخة من القرار الوزيري بإخراج العقار من الملك العام:** يجب إيداع نسخة من القرار الوزيري الذي يقضي بإخراج العقار من الملك العام لصالح الملك الخاص للدولة، وذلك وفقًا للشروط المنصوص عليها في المادة 5 من ظهير 1 يوليو 1914.
5.  **محضر تسليم القطع الأرضية:** يجب تقديم محضر تسليم القطع الأرضية إلى مصلحة الأملاك.

بالإضافة إلى هذه الوثائق، يجب على الدولة أو من يمثلها تقديم طلب التسجيل، وبعد ذلك يتم إجراء عملية إعادة تحديد الحدود من قبل مصلحة المحافظة العقارية وإعداد التصميم العقاري.

**ملاحظة:** إذا كان التسجيل بناءً على طلب من متنازل له من الدولة أو من ذوي حقوقه، فيجب أن يتم الإعلان عن ذلك في الجريدة الرسمية لمدة أربعة أشهر قبل الشروع في التسجيل.
","### Context: ---  
**Bulletin officiel n° 770 du 26 juillet 1927**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des
immeubles domaniaux provenant du déclassement du domaine public.** **Exposé
des motifs** Actuellement, la reconnaissance et la délimitation du domaine
public suivant la procédure du dahir du 1er juillet 1914 modifié par le dahir
du 8 novembre 1919, ne dispense pas de la nécessité de recourir à
l'immatriculation pour obtenir un titre de propriété régulier des portions de
ce domaine déclassées par arrêté viziriel, et qui ont l'ait retour au domaine
privé de l'Etat dans les conditions prévues à l'article 5 du dahir du 1er
juillet 1914.  Il a semblé inutile d'aborder les formalités de
l'immatriculation pour fixer l'état exact et définitif de la propriété lorsque
l'arrêté de délimitation est déjà intervenu, et qu'un arrêté de déclassement a
été rendu sans qu'aucune revendication ait été formulée dans les délais à
l'encontre de la délimitation administrative.  Il convenait donc de décider
que l'immatriculation des portions du domaine public, régulièrement délimitées
et déclassées au profit du domaine privé de l'Etat, serait acquise d'office et
sur simple réquisition, par le fait même de la délimitation administrative
intervenue, ainsi qu'il a été antérieurement décidé par le dahir du 24 mai
1922 pour les immeubles domaniaux délimités selon la procédure du dahir du 3
janvier 1916, et par le dahir du 18 février 1924 pour les terres collectives.
Le présent dahir fixe, en conséquence, les conditions dans lesquelles
l'immatriculation des immeubles de cette catégorie pourra intervenir.
**LOUANGE A DIEU SEUL !** __ _(Grand Sceau de Moulay Youssef)_ Que l'on sache
par les présentes - puisse Dieu en élever et en fortifier la teneur ! Que
Notre Majesté Chérifienne,  **A Décidé ce qui suit :** **** **Article Premier
:** un exemplaire des procès-verbaux de l'enquête publique poursuivie
conformément aux dispositions de l'article 7 de Notre dahir du 1er juillet
1914 (7 chaabane 1332) sur le domaine public, et un exemplaire du plan du
bornage provisoire exécuté par le service des travaux publics devront être
déposés à la conservation de la propriété foncière.  Ce dépôt sera annoncé,
publié et affiché dans les mêmes conditions et en même temps que celui
effectué au siège de la circonscription de contrôle.  Un exemplaire de
l'arrêté viziriel fixant les limites du domaine public, et un exemplaire du
plan annexé à cet arrêté seront aussi déposés à la conservation de la
propriété foncière. Y sera également déposé un exemplaire de l'arrêté viziriel
prononçant le déclassement au profit du domaine privé de l'état dans les
conditions prévues à l'article 5 du dahir précité du 1er juillet 1914 (7
chaabane 1332).  **Article 2 :** L'immatriculation des parcelles du domaine
privé de l'Etat provenant du déclassement du domaine public par application de
l'article 5 du dahir du 1er juillet 1914 (7 chaabane 1332), pourra être
prononcée à la requête de l'Etat, sur justification de l'accomplissement des
formalités de la procédure de délimitation et de déclassement, et production
du procès-verbal de remise des parcelles an service des domaines.  Elle aura
lieu après simple récolement du bornage par le service de la conservation
foncière et établissement du plan foncier.  **Article 3 :** Lorsque
l'immatriculation d'une parcelle domaniale provenant du déclassement du
domaine public sera requise par un cessionnaire de l'Etat ou ses ayants droit
avec l'autorisation, s'il y a lieu, de l'administration, elle ne pourra être
prononcée qu'après une publicité de quatre mois au _Bulletin officiel_.
**Article 4 :** L'immatriculation prononcée dans l'un et l'autre cas fera état
des droits spécifiés à l'article 2 du dahir du 1er juillet 1914 (7 chaabane
1332) et reconnus au profit de tiers.  _Fait à Rabat, le 25 hija 1345, (25
juin 1927)._ Vu pour promulgation et mise à exécution :  _Rabat, le 21 juillet
1927  
Le Ministre plénipotentiaire,  
Délégué à la Résidence Générale,  
_**Urbain Blanc** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13121.html type: Dahir date_publication: 1927-06-25 title: Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des immeubles domaniaux provenant du déclassement du domaine public."
ما هي المدة الزمنية المحددة للإعلان عن طلب تسجيل العقارات التابعة للدولة في حالة تقديم الطلب من قبل متنازل له من الدولة؟,"وفقًا للظهير الصادر في 25 يونيو 1927، إذا كان طلب تسجيل قطعة أرض تابعة للدولة ناتجة عن إلغاء تصنيف الملك العام مقدمًا من قبل متنازل له من الدولة أو من يخلفه، فإنه لا يمكن إصدار قرار التسجيل إلا بعد الإعلان عن ذلك لمدة أربعة أشهر في الجريدة الرسمية.
","### Context: ---  
**Bulletin officiel n° 770 du 26 juillet 1927**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des
immeubles domaniaux provenant du déclassement du domaine public.** **Exposé
des motifs** Actuellement, la reconnaissance et la délimitation du domaine
public suivant la procédure du dahir du 1er juillet 1914 modifié par le dahir
du 8 novembre 1919, ne dispense pas de la nécessité de recourir à
l'immatriculation pour obtenir un titre de propriété régulier des portions de
ce domaine déclassées par arrêté viziriel, et qui ont l'ait retour au domaine
privé de l'Etat dans les conditions prévues à l'article 5 du dahir du 1er
juillet 1914.  Il a semblé inutile d'aborder les formalités de
l'immatriculation pour fixer l'état exact et définitif de la propriété lorsque
l'arrêté de délimitation est déjà intervenu, et qu'un arrêté de déclassement a
été rendu sans qu'aucune revendication ait été formulée dans les délais à
l'encontre de la délimitation administrative.  Il convenait donc de décider
que l'immatriculation des portions du domaine public, régulièrement délimitées
et déclassées au profit du domaine privé de l'Etat, serait acquise d'office et
sur simple réquisition, par le fait même de la délimitation administrative
intervenue, ainsi qu'il a été antérieurement décidé par le dahir du 24 mai
1922 pour les immeubles domaniaux délimités selon la procédure du dahir du 3
janvier 1916, et par le dahir du 18 février 1924 pour les terres collectives.
Le présent dahir fixe, en conséquence, les conditions dans lesquelles
l'immatriculation des immeubles de cette catégorie pourra intervenir.
**LOUANGE A DIEU SEUL !** __ _(Grand Sceau de Moulay Youssef)_ Que l'on sache
par les présentes - puisse Dieu en élever et en fortifier la teneur ! Que
Notre Majesté Chérifienne,  **A Décidé ce qui suit :** **** **Article Premier
:** un exemplaire des procès-verbaux de l'enquête publique poursuivie
conformément aux dispositions de l'article 7 de Notre dahir du 1er juillet
1914 (7 chaabane 1332) sur le domaine public, et un exemplaire du plan du
bornage provisoire exécuté par le service des travaux publics devront être
déposés à la conservation de la propriété foncière.  Ce dépôt sera annoncé,
publié et affiché dans les mêmes conditions et en même temps que celui
effectué au siège de la circonscription de contrôle.  Un exemplaire de
l'arrêté viziriel fixant les limites du domaine public, et un exemplaire du
plan annexé à cet arrêté seront aussi déposés à la conservation de la
propriété foncière. Y sera également déposé un exemplaire de l'arrêté viziriel
prononçant le déclassement au profit du domaine privé de l'état dans les
conditions prévues à l'article 5 du dahir précité du 1er juillet 1914 (7
chaabane 1332).  **Article 2 :** L'immatriculation des parcelles du domaine
privé de l'Etat provenant du déclassement du domaine public par application de
l'article 5 du dahir du 1er juillet 1914 (7 chaabane 1332), pourra être
prononcée à la requête de l'Etat, sur justification de l'accomplissement des
formalités de la procédure de délimitation et de déclassement, et production
du procès-verbal de remise des parcelles an service des domaines.  Elle aura
lieu après simple récolement du bornage par le service de la conservation
foncière et établissement du plan foncier.  **Article 3 :** Lorsque
l'immatriculation d'une parcelle domaniale provenant du déclassement du
domaine public sera requise par un cessionnaire de l'Etat ou ses ayants droit
avec l'autorisation, s'il y a lieu, de l'administration, elle ne pourra être
prononcée qu'après une publicité de quatre mois au _Bulletin officiel_.
**Article 4 :** L'immatriculation prononcée dans l'un et l'autre cas fera état
des droits spécifiés à l'article 2 du dahir du 1er juillet 1914 (7 chaabane
1332) et reconnus au profit de tiers.  _Fait à Rabat, le 25 hija 1345, (25
juin 1927)._ Vu pour promulgation et mise à exécution :  _Rabat, le 21 juillet
1927  
Le Ministre plénipotentiaire,  
Délégué à la Résidence Générale,  
_**Urbain Blanc** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13121.html type: Dahir date_publication: 1927-06-25 title: Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des immeubles domaniaux provenant du déclassement du domaine public."
كيف يتم التعامل مع حقوق الغير المحددة في المادة 2 من ظهير 1 يوليو 1914 عند تسجيل العقارات التابعة للدولة؟,"بناءً على الظهير الصادر في 25 يونيو 1927 المتعلق بتسجيل العقارات التابعة للدولة والناتجة عن إخراجها من الملك العام، يتم التعامل مع حقوق الغير المحددة في المادة 2 من ظهير 1 يوليو 1914 عند تسجيل هذه العقارات على النحو التالي:

**عند تسجيل العقارات التابعة للدولة، يجب أن يؤخذ في الاعتبار الحقوق المحددة في المادة 2 من ظهير 1 يوليو 1914 والمعترف بها لصالح الغير.**

**تفصيل ذلك:**

*   **الإشارة إلى الحقوق:** عند تسجيل العقار، يجب أن يتضمن التسجيل إشارة واضحة إلى الحقوق التي تم تحديدها في المادة 2 من ظهير 1 يوليو 1914 والمعترف بها لصالح الغير. هذا يعني أن التسجيل لا يقتصر فقط على ملكية الدولة للعقار، بل يجب أن يوضح أي حقوق أخرى قد تكون قائمة عليه لصالح أطراف أخرى.
*   **حماية حقوق الغير:** يهدف هذا الإجراء إلى حماية حقوق الغير التي قد تكون مرتبطة بالعقار قبل أن يصبح ملكًا للدولة بشكل كامل. هذه الحقوق قد تكون حقوق ارتفاق، أو حقوق انتفاع، أو أي حقوق أخرى معترف بها قانونًا.
*   **الشفافية والوضوح:** من خلال الإشارة إلى هذه الحقوق في سجل الملكية، يتم ضمان الشفافية والوضوح في وضعية العقار، مما يمنع أي نزاعات مستقبلية محتملة.

**باختصار:** عند تسجيل العقارات التابعة للدولة والناتجة عن إخراجها من الملك العام، يجب أن يتم تسجيل هذه العقارات مع الأخذ في الاعتبار حقوق الغير المحددة في المادة 2 من ظهير 1 يوليو 1914، وذلك لضمان حماية هذه الحقوق وتجنب أي نزاعات مستقبلية.
","### Context: ---  
**Bulletin officiel n° 770 du 26 juillet 1927**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des
immeubles domaniaux provenant du déclassement du domaine public.** **Exposé
des motifs** Actuellement, la reconnaissance et la délimitation du domaine
public suivant la procédure du dahir du 1er juillet 1914 modifié par le dahir
du 8 novembre 1919, ne dispense pas de la nécessité de recourir à
l'immatriculation pour obtenir un titre de propriété régulier des portions de
ce domaine déclassées par arrêté viziriel, et qui ont l'ait retour au domaine
privé de l'Etat dans les conditions prévues à l'article 5 du dahir du 1er
juillet 1914.  Il a semblé inutile d'aborder les formalités de
l'immatriculation pour fixer l'état exact et définitif de la propriété lorsque
l'arrêté de délimitation est déjà intervenu, et qu'un arrêté de déclassement a
été rendu sans qu'aucune revendication ait été formulée dans les délais à
l'encontre de la délimitation administrative.  Il convenait donc de décider
que l'immatriculation des portions du domaine public, régulièrement délimitées
et déclassées au profit du domaine privé de l'Etat, serait acquise d'office et
sur simple réquisition, par le fait même de la délimitation administrative
intervenue, ainsi qu'il a été antérieurement décidé par le dahir du 24 mai
1922 pour les immeubles domaniaux délimités selon la procédure du dahir du 3
janvier 1916, et par le dahir du 18 février 1924 pour les terres collectives.
Le présent dahir fixe, en conséquence, les conditions dans lesquelles
l'immatriculation des immeubles de cette catégorie pourra intervenir.
**LOUANGE A DIEU SEUL !** __ _(Grand Sceau de Moulay Youssef)_ Que l'on sache
par les présentes - puisse Dieu en élever et en fortifier la teneur ! Que
Notre Majesté Chérifienne,  **A Décidé ce qui suit :** **** **Article Premier
:** un exemplaire des procès-verbaux de l'enquête publique poursuivie
conformément aux dispositions de l'article 7 de Notre dahir du 1er juillet
1914 (7 chaabane 1332) sur le domaine public, et un exemplaire du plan du
bornage provisoire exécuté par le service des travaux publics devront être
déposés à la conservation de la propriété foncière.  Ce dépôt sera annoncé,
publié et affiché dans les mêmes conditions et en même temps que celui
effectué au siège de la circonscription de contrôle.  Un exemplaire de
l'arrêté viziriel fixant les limites du domaine public, et un exemplaire du
plan annexé à cet arrêté seront aussi déposés à la conservation de la
propriété foncière. Y sera également déposé un exemplaire de l'arrêté viziriel
prononçant le déclassement au profit du domaine privé de l'état dans les
conditions prévues à l'article 5 du dahir précité du 1er juillet 1914 (7
chaabane 1332).  **Article 2 :** L'immatriculation des parcelles du domaine
privé de l'Etat provenant du déclassement du domaine public par application de
l'article 5 du dahir du 1er juillet 1914 (7 chaabane 1332), pourra être
prononcée à la requête de l'Etat, sur justification de l'accomplissement des
formalités de la procédure de délimitation et de déclassement, et production
du procès-verbal de remise des parcelles an service des domaines.  Elle aura
lieu après simple récolement du bornage par le service de la conservation
foncière et établissement du plan foncier.  **Article 3 :** Lorsque
l'immatriculation d'une parcelle domaniale provenant du déclassement du
domaine public sera requise par un cessionnaire de l'Etat ou ses ayants droit
avec l'autorisation, s'il y a lieu, de l'administration, elle ne pourra être
prononcée qu'après une publicité de quatre mois au _Bulletin officiel_.
**Article 4 :** L'immatriculation prononcée dans l'un et l'autre cas fera état
des droits spécifiés à l'article 2 du dahir du 1er juillet 1914 (7 chaabane
1332) et reconnus au profit de tiers.  _Fait à Rabat, le 25 hija 1345, (25
juin 1927)._ Vu pour promulgation et mise à exécution :  _Rabat, le 21 juillet
1927  
Le Ministre plénipotentiaire,  
Délégué à la Résidence Générale,  
_**Urbain Blanc** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13121.html type: Dahir date_publication: 1927-06-25 title: Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des immeubles domaniaux provenant du déclassement du domaine public."
ما هو دور خدمة المحافظة العقارية في عملية تسجيل العقارات التابعة للدولة بعد إخراجها من الملك العام؟,"بناءً على الظهير الشريف الصادر في 25 يونيو 1927، تلعب خدمة المحافظة العقارية دورًا هامًا في عملية تسجيل العقارات التابعة للدولة بعد إخراجها من الملك العام، ويتلخص هذا الدور في النقاط التالية:

1.  **استلام الوثائق:** تتلقى المحافظة العقارية مجموعة من الوثائق الأساسية المتعلقة بعملية التحديد والإخراج من الملك العام، وتشمل هذه الوثائق:
    *   نسخة من محاضر البحث العلني الذي تم وفقًا لمقتضيات الفصل السابع من ظهير 1 يوليو 1914 المتعلق بالملك العام.
    *   نسخة من تصميم التحديد المؤقت الذي أنجزته مصلحة الأشغال العمومية.
    *   نسخة من القرار الوزيري المحدد لحدود الملك العام.
    *   نسخة من التصميم الملحق بالقرار الوزيري.
    *   نسخة من القرار الوزيري القاضي بإخراج العقار من الملك العام لصالح الملك الخاص للدولة.

2.  **إجراءات التسجيل:** بعد استلام الوثائق المذكورة، تقوم المحافظة العقارية بما يلي:
    *   **التحقق من التحديد:** تقوم بإجراء عملية ""إعادة تحديد"" بسيطة للحدود التي تم تحديدها مسبقًا من قبل مصلحة الأشغال العمومية.
    *   **إعداد التصميم العقاري:** تقوم بإعداد التصميم العقاري النهائي للعقار.
    *   **تسجيل العقار:** بناءً على التحقق من التحديد وإعداد التصميم العقاري، يتم تسجيل العقار في السجل العقاري باسم الدولة.

3.  **التسجيل بناءً على طلب الغير:** في حالة طلب تسجيل العقار من طرف متنازل له من الدولة أو من ذوي حقوقه، وبعد الحصول على إذن من الإدارة إذا لزم الأمر، فإن المحافظة العقارية تقوم بالتسجيل بعد نشر إعلان لمدة أربعة أشهر في الجريدة الرسمية.

4.  **إثبات الحقوق:** عند تسجيل العقار، تقوم المحافظة العقارية بإثبات الحقوق المحددة في الفصل الثاني من ظهير 1 يوليو 1914 والمعترف بها لصالح الغير.

**باختصار،** يمكن القول أن دور المحافظة العقارية يتمثل في التأكد من صحة إجراءات التحديد والإخراج من الملك العام، وإعداد الوثائق اللازمة، وتسجيل العقار بشكل نهائي في السجل العقاري، مما يضمن حماية حقوق الدولة والغير.
","### Context: ---  
**Bulletin officiel n° 770 du 26 juillet 1927**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des
immeubles domaniaux provenant du déclassement du domaine public.** **Exposé
des motifs** Actuellement, la reconnaissance et la délimitation du domaine
public suivant la procédure du dahir du 1er juillet 1914 modifié par le dahir
du 8 novembre 1919, ne dispense pas de la nécessité de recourir à
l'immatriculation pour obtenir un titre de propriété régulier des portions de
ce domaine déclassées par arrêté viziriel, et qui ont l'ait retour au domaine
privé de l'Etat dans les conditions prévues à l'article 5 du dahir du 1er
juillet 1914.  Il a semblé inutile d'aborder les formalités de
l'immatriculation pour fixer l'état exact et définitif de la propriété lorsque
l'arrêté de délimitation est déjà intervenu, et qu'un arrêté de déclassement a
été rendu sans qu'aucune revendication ait été formulée dans les délais à
l'encontre de la délimitation administrative.  Il convenait donc de décider
que l'immatriculation des portions du domaine public, régulièrement délimitées
et déclassées au profit du domaine privé de l'Etat, serait acquise d'office et
sur simple réquisition, par le fait même de la délimitation administrative
intervenue, ainsi qu'il a été antérieurement décidé par le dahir du 24 mai
1922 pour les immeubles domaniaux délimités selon la procédure du dahir du 3
janvier 1916, et par le dahir du 18 février 1924 pour les terres collectives.
Le présent dahir fixe, en conséquence, les conditions dans lesquelles
l'immatriculation des immeubles de cette catégorie pourra intervenir.
**LOUANGE A DIEU SEUL !** __ _(Grand Sceau de Moulay Youssef)_ Que l'on sache
par les présentes - puisse Dieu en élever et en fortifier la teneur ! Que
Notre Majesté Chérifienne,  **A Décidé ce qui suit :** **** **Article Premier
:** un exemplaire des procès-verbaux de l'enquête publique poursuivie
conformément aux dispositions de l'article 7 de Notre dahir du 1er juillet
1914 (7 chaabane 1332) sur le domaine public, et un exemplaire du plan du
bornage provisoire exécuté par le service des travaux publics devront être
déposés à la conservation de la propriété foncière.  Ce dépôt sera annoncé,
publié et affiché dans les mêmes conditions et en même temps que celui
effectué au siège de la circonscription de contrôle.  Un exemplaire de
l'arrêté viziriel fixant les limites du domaine public, et un exemplaire du
plan annexé à cet arrêté seront aussi déposés à la conservation de la
propriété foncière. Y sera également déposé un exemplaire de l'arrêté viziriel
prononçant le déclassement au profit du domaine privé de l'état dans les
conditions prévues à l'article 5 du dahir précité du 1er juillet 1914 (7
chaabane 1332).  **Article 2 :** L'immatriculation des parcelles du domaine
privé de l'Etat provenant du déclassement du domaine public par application de
l'article 5 du dahir du 1er juillet 1914 (7 chaabane 1332), pourra être
prononcée à la requête de l'Etat, sur justification de l'accomplissement des
formalités de la procédure de délimitation et de déclassement, et production
du procès-verbal de remise des parcelles an service des domaines.  Elle aura
lieu après simple récolement du bornage par le service de la conservation
foncière et établissement du plan foncier.  **Article 3 :** Lorsque
l'immatriculation d'une parcelle domaniale provenant du déclassement du
domaine public sera requise par un cessionnaire de l'Etat ou ses ayants droit
avec l'autorisation, s'il y a lieu, de l'administration, elle ne pourra être
prononcée qu'après une publicité de quatre mois au _Bulletin officiel_.
**Article 4 :** L'immatriculation prononcée dans l'un et l'autre cas fera état
des droits spécifiés à l'article 2 du dahir du 1er juillet 1914 (7 chaabane
1332) et reconnus au profit de tiers.  _Fait à Rabat, le 25 hija 1345, (25
juin 1927)._ Vu pour promulgation et mise à exécution :  _Rabat, le 21 juillet
1927  
Le Ministre plénipotentiaire,  
Délégué à la Résidence Générale,  
_**Urbain Blanc** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13121.html type: Dahir date_publication: 1927-06-25 title: Dahir du 25 hija 1345 (25 juin 1927) relatif à l'immatriculation des immeubles domaniaux provenant du déclassement du domaine public."
