Question,Answer,Context
ما هو تاريخ صدور القرار المتعلق بطرق التحليل الرسمية للمنتجات؟,"صدر القرار المتعلق بالطرق الرسمية لتحليل المنتجات في **11 أغسطس 1928**،  كما هو موضح في نص القرار نفسه.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
ما هي الجهات التي ستُتاح لها طرق التحليل الرسمية المحددة في هذا القرار؟,"ستُتاح طرق التحليل الرسمية المحددة في هذا القرار لعدة جهات، وفقًا للمادة الثانية:

* **المُواطنين:**  سيتم وضع هذه الطرق  (على شكل كتيبات)  بتصرف الجمهور في المختبر الرسمي للكيمياء في الدار البيضاء، وفي مختبرات المستشفيات العسكرية في الرباط، فاس، مكناس، مراكش، وجدة، وتازة.

* **السلطات القضائية:** سيتم إرسال نسخة من كل كتيب إلى النيابة العامة لدى محكمة الاستئناف، وإلى نيابات المحاكم الابتدائية التابعة لنطاق اختصاص هذه المحكمة.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
ما هو الدافع وراء إصدار هذا القرار المتعلق بالتحاليل الرسمية؟,"يتمثل الدافع وراء إصدار هذا القرار، الصادر عن المدير العام للزراعة والتجارة والاستعمار في 11 أغسطس 1928، في  ضمان تطبيق  قانون مكافحة الغش في بيع السلع وتزوير المواد الغذائية والمنتجات الزراعية.  ويستند القرار على ظهيرين سابقين: ظهير 14 أكتوبر 1914  (المعدل بظهير 9 مارس 1928)  اللذان ينصان على  تحديد طرق التحليل الرسمية للمنتجات المختلفة.  ويهدف القرار إلى توحيد وتحديد هذه الطرق  لضمان دقة التحاليل  والمحافظة على سلامة المستهلك  ومكافحة الغش التجاري.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
ما هي القوانين والداخير التي استند إليها هذا القرار؟,"استند هذا القرار، الصادر بتاريخ 11 أغسطس 1928،  إلى القوانين والداخير التالية:

* **الداخير المؤرخ في 14 أكتوبر 1914 (23 ذي القعدة 1332):**  يتعلق هذا الداهر بقمع الغش في بيع السلع وتزييف المواد الغذائية والمنتجات الزراعية.

* **الداخير المؤرخ في 9 مارس 1928 (16 رمضان 1346):**  هذا الداهر يُدخِل تعديلات على الداهر السابق المؤرخ في 14 أكتوبر 1914، وخاصة على المادة 41 المتعلقة بالطرق الرسمية للتحليل.

* **داخير أخرى:**  يُشير القرار إلى داخير أخرى خوّلت بعض المختبرات العسكرية إجراء التحاليل اللازمة لتطبيق الداهر المؤرخ في 14 أكتوبر 1914، وذلك بشكل استثنائي وحتى إشعار آخر.  وتشمل هذه الدواخير:
    * داخير مؤرخ في 25 أغسطس 1917 (يخص مختبرات الرباط، فاس، مكناس، مراكش).
    * داخير مؤرخ في 2 سبتمبر 1924 (يخص مختبر وجدة).
    * داخير مؤرخ في 3 نوفمبر 1924 (يخص مختبر تازا).


باختصار، يعتمد القرار بشكل أساسي على داخيرين رئيسيين يتعلقان بمكافحة الغش في المواد الغذائية والمنتجات الزراعية، بالإضافة إلى داخير أخرى تُخول بعض المختبرات العسكرية إجراء التحاليل ذات الصلة.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
ما هي الجهات التي تم تفويضها لإجراء التحاليل قبل صدور هذا القرار؟,"قبل صدور هذا القرار، تم تفويض بعض المختبرات العسكرية لإجراء التحاليل اللازمة لتطبيق ظهير 14 أكتوبر 1914، وذلك بشكل استثنائي وحتى إشعار آخر.  حددت هذه المختبرات من خلال عدة ظواهر:

* **ظهير 25 أغسطس 1917:**  خصّص للمختبرات العسكرية في الرباط، فاس، مكناس، و مراكش.
* **ظهير 2 سبتمبر 1924:** خصّص لمختبر وجدة.
* **ظهير 3 نوفمبر 1924:** خصّص لمختبر تازا.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
ما هي أهمية تحديد طرق تحليل رسمية للمنتجات المذكورة في القرار؟,"تتمثل أهمية تحديد طرق تحليل رسمية للمنتجات (النبيذ، والدقيق، ووقود السيارات، والمشروبات الكحولية) المذكورة في القرار الصادر بتاريخ 11 أغسطس 1928، في ضمان  النزاهة والشفافية في التجارة، وحماية المستهلك من الغش والتزوير.  فبتوحيد  أساليب التحليل، يصبح من الممكن الكشف عن أي تلاعب أو إضافة مواد ضارة أو غير مطابقة للمواصفات، مما يضمن جودة المنتجات وسلامتها.  كما يساهم ذلك في تطبيق  قانون مكافحة الغش في بيع السلع وتزوير المواد الغذائية والمنتجات الزراعية (الصادر بتاريخ 14 أكتوبر 1914، مع التعديلات اللاحقة)،  ويسهل عملية  إجراءات المحاكمة في حالات التزوير،  بفضل وجود معايير تحليل موحدة ومعترف بها.  باختصار،  يُعزز هذا القرار  ثقة المستهلك  ويضمن  العدالة في السوق.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
هل تم تحديد مكان معين لوضع طرق التحليل الرسمية المحددة في هذا القرار؟,"نعم، حدد القرار أماكن محددة لوضع طرق التحليل الرسمية.  تم تحديد  مختبر الكيمياء الرسمي في الدار البيضاء، بالإضافة إلى مختبرات المستشفيات العسكرية في الرباط، فاس، مكناس، مراكش، وجدة، وتازة.  كما تم تحديد إرسال نسخة من كل كتيب إلى النيابة العامة لدى محكمة الاستئناف والنيابات العامة لدى محاكم الدرجة الأولى التابعة لنطاق اختصاص تلك المحكمة.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
Quelles sont les catégories de produits dont les méthodes d'analyse officielles sont fixées par cet arrêté ?,"Cet arrêté du 11 août 1928 fixe les méthodes officielles d'analyse pour les catégories de produits suivantes : vins, farines, essence tourisme, alcools, eaux-de-vie et liqueurs.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
Quels sont les dahirs mentionnés dans l'arrêté qui justifient sa publication ?,"L'arrêté du 11 août 1928 mentionne trois dahirs justifiant sa publication :

1. **Le dahir du 14 octobre 1914 (23 kaada 1332):**  Ce dahir porte sur la répression des fraudes dans la vente des marchandises et des falsifications des denrées alimentaires et des produits agricoles.  Il constitue la base légale pour la définition de méthodes d'analyse officielles.

2. **Le dahir du 9 mars 1928 (16 ramadan 1346):** Ce dahir modifie le dahir du 14 octobre 1914, notamment son article 41 relatif aux méthodes officielles d'analyses.  Cette modification justifie la mise à jour et la publication de nouvelles méthodes.

3.  Plusieurs dahirs (datés du 25 août 1917, du 2 septembre 1924 et du 3 novembre 1924) habilités certains laboratoires militaires à effectuer des analyses en application du dahir du 14 octobre 1914.  Bien que n'étant pas une modification directe de la législation sur les méthodes d'analyse, ces dahirs contextuels montrent la nécessité d'une harmonisation des procédures analytiques.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
"Où les méthodes officielles d'analyse, définies par l'arrêté, seront-elles rendues publiques ?","Les méthodes officielles d'analyse définies par l'arrêté du 11 août 1928 seront rendues publiques sous forme de brochures déposées au laboratoire officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chaque brochure sera également transmis au parquet général près la cour d'appel et au parquet des tribunaux de première instance du ressort de ladite cour.
","### Context: ---  
**Bulletin officiel n° 827 du 28 août 1928**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du directeur général de l'agriculture, du commerce et de la
colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de
divers produits.** **Le Directeur général de l'agriculture, du commerce et de
la colonisation,** **officier de la légion d'honneur,** Vu le dahir du 14
octobre 1914 (23 kaada 1332) sur la répression, des fraudes dans la vente des
marchandises et des falsifications des denrées alimentaires et des produits
agricoles ;  Vu le dahir du 9 mars 1928 (16 ramadan 1346) portant
modifications au dahir susvisé du 14 octobre 1914 (23 kaada 1332), notamment à
l'article 41 relatif aux méthodes officielles d'analyses ;  Vu les dahirs qui
ont habilité certains laboratoires militaires à procéder, à titre exceptionnel
et jusqu'à disposition contraire, aux analyses nécessitées par l'application
du dahir du 14 octobre 1914 susvisé, savoir :  Dahir du 25 août 1917 pour les
laboratoires de Rabat, Fès, Meknès et Marrakech :  Dahir du 2 septembre 1924
pour le laboratoire d'Oujda ;  Dahir du 3 novembre 1924 pour le laboratoire de
Taza,  **Arrête :** **Article Premier :** Sont déterminées conformément aux
brochures jointes au présent arrêté, les méthodes officielles d'analyses
concernant les produits énumérés ci-après :  Vins,  Farines,  Essence
tourisme,  Alcools, eaux-de-vie et liqueurs.  **Article 2 :** Les méthodes
officielles d'analyse définies par les annexes du présent arrêté seront mises
à la disposition du public sous forme de brochures déposées au laboratoire
officiel de chimie de Casablanca et aux laboratoires des hôpitaux militaires
de Rabat, Fès, Meknès, Marrakech, Oujda et Taza.  Un exemplaire de chacune de
ces brochures sera transmis au parquet général près la cour d'appel et au
parquet des tribunaux de première instance du ressort de ladite cour.  _Rabat,
le 11 août 1928.  
Le directeur général de l'agriculture, du commerce  
et de la colonisation p. i.,  
_**Boudy.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/13164.html type: Arrêté date_publication: 1928-08-11 title: Arrêté du directeur général de l'agriculture, du commerce et de la colonisation du 11 août 1928 fixant les méthodes officielles d'analyse de divers produits."
