Question,Answer,Context
ما هي الزيادة المئوية التي تم تطبيقها على المعاشات التقاعدية المذكورة في هذا القرار؟,"تمت زيادة المعاشات التقاعدية بنسبة 100%.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
ما هي الشروط التي يجب أن يلتزم بها المتقاعدون المغاربة لاستلام المعاشات التقاعدية من الخزانة المغربية؟,"يجب على المتقاعدين المغاربة الذين تخلوا عن استلام معاشاتهم من الدولة الإسبانية،  لتلقيها من الخزانة المغربية،  أن يلتزموا بما يلي:

1. **إيداع جميع المستندات المتعلقة بالمعاشات:**  يجب على المتقاعدين تقديم جميع الوثائق ذات الصلة بالمعاشات،  وذلك مقابل إيصال من الموظف المختص.

2. **إمكانية استبدال المستندات:**  يُمكن لوزير المالية أن يقرر استبدال هذه المستندات بـ ""براءات اختراع"" و ""سجلات إيصالات"".

يُذكر أن هذا القرار يهدف إلى تغطية المعاشات والمرتبات والبدلات التي تخلّى عنها بعض المتقاعدين المغاربة من الخدمة الإسبانية، وزيادة قيمتها بنسبة 100%.  كما يشمل القرار  أيضاً  المستحقات المتأخرة عن تاريخ التخلي عن المعاش.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
ما هي الوثيقة الرسمية التي تم من خلالها إصدار هذا القرار؟,"الوثيقة الرسمية التي تم من خلالها إصدار هذا القرار هي **النشرة الرسمية رقم 3389 مكرر بتاريخ 29 شوال 1397 (13 أكتوبر 1977).**
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
ما هي الجهة المسؤولة عن دفع المعاشات التقاعدية بعد صدور هذا القرار؟,"وفقًا للقرار، فإن الخزانة العامة (الترسير) هي الجهة المسؤولة عن دفع المعاشات التقاعدية.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
ما هي الفترة الزمنية التي سيتم خلالها تطبيق هذا القرار؟,"سيُطبّق هذا القرار اعتبارًا من تاريخ نشره في _النشرة الرسمية_.  ومع ذلك، تبقى سارية الأثر المدفوعات التي قامت بها خدمات الخزينة العامة قبل هذا التاريخ.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
ما هي العلاقة بين هذا القرار والميزانية العامة للدولة المغربية؟,"ينص القرار، الذي يتعلق بتحمل المغرب مؤقتًا تكاليف معاشات التقاعد والمرتبات لبعض المتقاعدين المغاربة السابقين في الجيش الإسباني، على أن تُخصص ميزانية سنوية من الميزانية العامة للدولة المغربية لسد تكاليف هذه المعاشات.  أي أن الميزانية العامة ستُخصص مبلغًا سنويًا يُعادل تكلفة هذه المعاشات.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
ما هي العقوبات المترتبة على عدم التزام المتقاعدين بتقديم المستندات المطلوبة؟,"لا تذكر النص أي عقوبات محددة على عدم تقديم المتقاعدين للمستندات المطلوبة.  يذكر فقط أنهم ملزمون بتقديمها ""للحصول على المستحقات"".
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
"Quel était le pourcentage de majoration des pensions, rentes et allocations mentionnées dans le dahir ?","Le dahir portait une majoration de 100% des pensions, rentes et allocations.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
Quelles étaient les obligations des retraités marocains concernés par ce dahir ?,"Les retraités marocains concernés par le Dahir devaient déposer, contre reçu, toutes les pièces en leur possession concernant les prestations.  Le ministre des finances pouvait remplacer ces documents par des brevets d'inscription et des carnets de quittances.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
"Comment le paiement des pensions était-il géré au niveau comptable, selon cet article ?","Le paiement des pensions, rentes et allocations visées par le Dahir était géré de la manière suivante :

1. **Rubrique distincte:** Une rubrique comptable distincte était créée dans la comptabilité de la Caisse marocaine des retraites pour ces pensions.

2. **Subvention annuelle:** Le budget général allouait une subvention annuelle à la Caisse marocaine des retraites, équivalente à la charge annuelle de ces pensions.

3. **Paiements antérieurs valables:** Les paiements effectués par la Trésorerie générale avant la date de publication du Dahir restaient valables.
","### Context: ---  
**Bulletin Officiel n° 3389 bis du 29 chaoual 1397 (13 octobre 1977)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à
la prise en charge provisoire par le Maroc du paiement des pensions et rentes
auxquelles ont renoncé certains retraités marocains de l'Etat espagnol.** ****
**LOUANGE A DIEU SEUL !** **** _(Grand Sceau de Sa Majesté Hassan II)_ Que
l'on sache par les présentes - puisse DIEU en élever en fortifier la teneur !
Que Notre Majesté Chérifienne. Vu la constitution, notamment son article 102,
**A décidé ce qui suit :** **Article Premier :** A titre exceptionnel et
provisoire le paiement des pensions de retraite, rentes et allocations sur
décorations auxquelles certains retraités marocains de l'armée espagnole ont
renoncé est pris en charge par le Trésor. **Article 2 :** Le montant des
pensions, rentes et allocations visées à l'Article Premier ci-dessus est
majoré de 100%. **Article 3 :** Les arrérages non perçus à leur terme
antérieur ou postérieur à la date de renonciation à l'encaissement, sont dus
et payés dans les conditions fixées à l'article 2 ci-dessus. **Article 4 :**
Les intéressés sont tenus de déposer contre reçu délivré par le comptable
assignataire toutes pièces en leur possession ayant trait auxdites
prestations. Le Ministre des finances peut faire procéder au remplacement de
ces documents par des brevets d'inscription et des carnets de quittances.
**Article 5 :** Le paiement des pensions, rentes et allocations visées par le
présent dahir portant loi fera l'objet d'une rubrique distincte dans la
comptabilité de la Caisse marocaine des retraites. Cet organisme recevra
annuellement du budget général une subvention égale à la charge annuelle du
service desdites pensions, rentes et allocations. **Article 6 :** Le présent
dahir portant loi prend effet à la date de sa publication au _Bulletin
officiel._ __ Toutefois, demeurent valables les paiements effectués par les
services de la Trésorerie générale antérieurement à cette date. _Fait à Rabat,
le 20 chaoual 1397 (4_ octobre _1977)._ Pour contreseing :  
_Le Premier ministre,  
_**Ahmed Osman.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/3232.html type: Dahir date_publication: 1977-10-04 title: Dahir portant loi n° 1-77-322 du 20 chaoual 1397 (4 octobre 1977) relatif à la prise en charge provisoire par le Maroc du paiement des pensions et rentes auxquelles ont renoncé certains retraités marocains de l'Etat espagnol."
