Question,Answer,Context
ما هي أنواع الإعلانات التي تمّت الإعفاء من رسومها وفقًا لهذا المرسوم؟,"وفقًا للمرسوم، تمّ الإعفاء من رسوم الإعلان عن **الإعلانات القانونية، والمحكمة، والإدارية** المتعلقة بـ **قرارات تأسيس تعاونيات الإصلاح الزراعي، و القرارات المتعلقة بمنح أو سحب الاعتماد من التعاونيات أو اتحاداتها**، كما هو مُنصوص عليه في التشريعات السارية، والتي طلبتها الجهات الحكومية المعنية.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
ما هي الهيئات الحكومية التي شاركت في اتخاذ القرار بشأن هذا المرسوم؟,"شارك في اتخاذ القرار بشأن هذا المرسوم كل من: وزير المالية، والأمين العام للحكومة، ووزير الزراعة والإصلاح الزراعي، ووزير التخطيط، وتكوين الكفاءات، والتكوين المهني.  كما تم عرض الأمر على مجلس الوزراء.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
ما هي القوانين والقرارات السابقة التي استند إليها هذا المرسوم؟,"استند هذا المرسوم إلى القانون التنظيمي للمالية رقم 1-72-260 الصادر في 9 شعبان 1392 (18 سبتمبر 1972)، وخاصة المادة 17 منه، والمرسوم رقم 2-80-52 الصادر في 6 حج 1400 (16 أكتوبر 1980) المتعلق بإصدارات ""الجريدة الرسمية""، والقرار الوزاري رقم 1161-77 الصادر في 14 كاد 1397 (28 أكتوبر 1977) الذي يحدد أسعار الإعلانات القانونية والقضائية والإدارية.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
ما هي الجهة المسؤولة عن تنفيذ هذا المرسوم؟,"المسؤول عن تنفيذ المرسوم هو وزير المالية والأمين العام للحكومة، كلٌ فيما يخصه.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
متى تمّ إصدار هذا المرسوم؟,"صدر المرسوم رقم 2-81-633 في 14 جمادى الأولى 1403، الموافق لـ 28 فبراير 1983.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
ما هي أهمية هذا المرسوم بالنسبة للتعاونيات الزراعية؟,"يُخفّف هذا المرسوم من عبء النفقات الإعلانية على التعاونيات الزراعية.  فهو يُعفّيهم من دفع رسوم نشر الإعلانات المتعلقة بتأسيسهم، أو منحهم أو سحب موافقاتهم، في ""الجريدة الرسمية"".  هذا يُسهّل عملية تأسيس وتنظيم هذه التعاونيات، ويساعد على تسهيل إجراءاتهم الإدارية.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
"ما هي الآثار المترتبة على هذا المرسوم على رسوم الإعلان في ""الجريدة الرسمية""؟","يُعفى من رسوم الإعلان في ""الجريدة الرسمية"" نشر القرارات المتعلقة بتأسيس تعاونيات الإصلاح الزراعي، وكذلك القرارات المتعلقة بمنح أو سحب الاعتماد لهذه التعاونيات أو اتحاداتها، وذلك بناءً على طلب السلطات الحكومية المعنية.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
Quelles sont les autorités gouvernementales concernées par ce décret ?,"Le décret ne précise pas les autorités gouvernementales concernées *au-delà* de celles qui demandent l'insertion des arrêtés concernant les coopératives de la réforme agraire et leur agrément.  Il indique simplement que les autorités concernées *demandent* ces insertions.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
Quel est le lien entre le décret et le dahir n° 1-72-260 ?,"Le décret n° 2-81-633 se réfère au dahir n° 1-72-260, portant loi organique des finances, et plus particulièrement à son article 17.  Cela signifie que le décret est pris en application de la loi organique des finances, et que l'article 17 de cette loi est une base légale pour la dispense de frais de publicité mentionnée dans le décret.
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
À quelle date le conseil des ministres a-t-il examiné le projet de décret ?,"Le conseil des ministres a examiné le projet de décret le 16 rebia I 1402 (12 janvier 1982).
","### Context: ---  
**Bulletin Officiel n° 3670 du 16 joumada I 1403 (2 mars 1983)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense
des frais de publicité relatifs à l'insertion de certains textes au “Bulletin
officiel.** **** **** **Le Premier Ministre,** Vu le dahir n° 1-72-260 du 9
chaabane 1392 (18 septembre 1972) portant loi organique des finances,
notamment son article 17 ; Vu le décret n° 2-80-52 du 6 hija 1400 (16 octobre
1980) relatif aux éditions du “Bulletin officiel; Vu l'arrêté du ministre de
l'information n° 1161-77 du 14 kaada 1397 (28 octobre 1977) fixant le tarif
des insertions et annonces légales, judiciaires et administratives ; Sur
proposition du ministre des finances et du secrétaire général du gouvernement
: après avis du ministre de l'agriculture et de la réforme agraire et du
ministre du plan, de la formation des cadres et de la formation
professionnelle ; Après examen par le conseil des ministres, réuni le 16 rebia
I 1402 (12 janvier 1982) , **Décrète :** **Article Premier :** Est****
dispensée des frais de publicité, tels qu'ils sont fixés par l'arrêté susvisé
n° 1161-77 du 14 kaada 1397 (28 octobre 1977), l'insertion dans l'édition des
annonces légales, judiciaires et administratives du “Bulletin officiel, des
arrêtés constatant la constitution des coopératives de la réforme agraire
ainsi que ceux accordant ou retirant l'agrément des coopératives ou de leurs
unions prévues par la législation en vigueur, demandée par les autorités
gouvernementales concernées. **Article 2 :** Le Ministre des finances et le
secrétaire général du gouvernement sont chargés, chacun en ce qui le concerne,
de l'exécution du présent décret qui sera publié au _Bulletin officiel._ __
_Fait à Rabat, le 14 joumada I 1403 (28 février 1983)  
_**Maati Bouabid.** Pour contreseing :  
_Le Ministre des finances,  
_**Abdellatif Jouahri.** **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/4143.html type: Décret date_publication: 1983-02-28 title: Décret n° 2-81-633 du 14 joumada I 1403 (28 février 1983) portant dispense des frais de publicité relatifs à l'insertion de certains textes au Bulletin officiel."
