Question,Answer,Context
هل يمكن الوصول إلى المعايير المحاسبية المحددة لصناديق التوظيف الجماعي في التوريق عبر الموقع الإلكتروني لوزارة الاقتصاد والمالية؟,"نعم، يمكن الوصول إلى المعايير المحاسبية المحددة لصناديق التوظيف الجماعي في التوريق عبر الموقع الإلكتروني لوزارة الاقتصاد والمالية.

وفقًا للمادة الأولى من القرار رقم 388-23 الصادر عن وزيرة الاقتصاد والمالية بتاريخ 17 رجب 1444 (8 فبراير 2023)، فإن هذه المعايير، المسماة ""المعايير المحاسبية المطبقة على صناديق التوظيف الجماعي في التوريق وشهادات الصكوك""، يمكن الاطلاع عليها على الموقع الإلكتروني للوزارة: www.finances.gov.ma.
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
متى يبدأ سريان القواعد المحاسبية الجديدة المحددة في هذا القرار؟,"وفقًا للمادة الثانية من القرار رقم 388-23 الصادر عن وزيرة الاقتصاد والمالية بتاريخ 17 رجب 1444 (8 فبراير 2023)، فإن القواعد المحاسبية الجديدة المحددة في الملحق المرفق بالقرار، والتي تسمى ""المعايير المحاسبية المطبقة على صناديق التوظيف الجماعي للتسنيد وشهادات الصكوك""، يبدأ سريانها اعتبارًا من تاريخ نشر هذا القرار في الجريدة الرسمية.
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
ما هو القرار الذي تم إلغاؤه بموجب هذا القرار الجديد فيما يتعلق بالقواعد المحاسبية لصناديق التوظيف الجماعي في التوريق؟,"بموجب هذا القرار الجديد، تم إلغاء **قرار وزير الاقتصاد والمالية والخصخصة والسياحة رقم 351-01 الصادر في 15 قعدة 1421 (9 فبراير 2001) المحدد للقواعد المحاسبية المطبقة على صناديق التوظيف الجماعي في التوريق.**
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
ما هو رقم وتاريخ القانون المتعلق بتوريق الأصول الذي يستند إليه هذا القرار؟,"استنادًا إلى النص المقدم، فإن القانون المتعلق بتوريق الأصول الذي يستند إليه هذا القرار هو:

**القانون رقم 33-06** الصادر بموجب الظهير رقم 1-08-95 بتاريخ 20 شوال 1429 (الموافق 20 أكتوبر 2008).
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
ما هو رقم وتاريخ المرسوم الذي تم اتخاذه لتطبيق قانون توريق الأصول والذي يستند إليه هذا القرار؟,"استنادًا إلى النص المقدم، فإن المرسوم الذي تم اتخاذه لتطبيق قانون توريق الأصول والذي يستند إليه هذا القرار هو:

**المرسوم رقم 2-08-530** الصادر في **17 رجب 1431 (30 يونيو 2010)**.
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
ما هو تاريخ نشر هذا القرار في الجريدة الرسمية؟,"تم نشر هذا القرار في الجريدة الرسمية بتاريخ 20 أبريل 2023، وذلك حسب ما ورد في بداية النص: ""Bulletin Officiel n° 7188 du 20 avril 2023"".
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
هل هناك أي اختلاف بين النص العربي والنص المترجم لهذا القرار؟,"بالتأكيد، بناءً على المعلومات المقدمة، هناك اختلاف طفيف بين النص العربي والنص المترجم للقرار. 

**الاختلاف الرئيسي:**

*   **تاريخ النشر في الجريدة الرسمية:**
    *   **النص المترجم:** يشير إلى أن القرار نُشر في الجريدة الرسمية رقم 7188 بتاريخ 20 أبريل 2023.
    *   **النص العربي:** يشير إلى أن النص العربي نُشر في الجريدة الرسمية رقم 7185 بتاريخ 10 أبريل 2023.

**تفسير الاختلاف:**

هذا الاختلاف طبيعي ومتوقع، حيث أن:

*   **الجريدة الرسمية تصدر بنسختين:** نسخة عامة (باللغة العربية) ونسخة للترجمة الرسمية (باللغات الأخرى).
*   **تاريخ النشر يختلف:** قد يختلف تاريخ نشر النسخة العربية عن تاريخ نشر النسخة المترجمة، حيث أن عملية الترجمة تستغرق وقتًا.

**ملخص:**

الفرق الوحيد المذكور هو في تاريخ نشر القرار في الجريدة الرسمية، حيث أن النسخة العربية نُشرت قبل النسخة المترجمة. أما بالنسبة لمحتوى القرار نفسه، فلا يوجد ما يشير إلى وجود أي اختلاف بين النصين.
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
"Comment les normes comptables applicables aux Fonds de placement collectif en titrisation et aux certificats de sukuk, mentionnées dans l'annexe, sont-elles accessibles au public ?","Selon l'arrêté n° 388-23 du 17 rejeb 1444 (8 février 2023), les normes comptables applicables aux Fonds de placement collectif en titrisation et aux certificats de sukuk, qui sont détaillées dans l'annexe jointe à l'arrêté, sont accessibles au public via le site web du ministère de l'économie et des finances, à l'adresse suivante : www.finances.gov.ma.
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
Quel est le rôle du Conseil national de la comptabilité dans l'élaboration de l'arrêté n° 388-23 ?,"D'après l'arrêté n° 388-23, le Conseil national de la comptabilité a joué un rôle de proposition. L'arrêté a été pris ""Sur proposition du Conseil national de la comptabilité"". Cela signifie que le Conseil a formulé une proposition concernant les règles comptables applicables aux Fonds de placement collectif en titrisation, proposition qui a ensuite été adoptée par la ministre de l'économie et des finances.
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
À partir de quelle date les nouvelles règles comptables fixées par l'arrêté n° 388-23 sont-elles entrées en vigueur ?,"Les nouvelles règles comptables fixées par l'arrêté n° 388-23 sont entrées en vigueur à compter de la date de publication de cet arrêté au ""Bulletin officiel"". L'arrêté a été publié au Bulletin officiel n° 7188 du 20 avril 2023. Par conséquent, les nouvelles règles comptables sont entrées en vigueur à cette date.
","### Context: ---  
**Bulletin Officiel n° 7188 du 20 avril 2023**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté de la ministre de l'économie et des finances n° 388-23 du 17 rejeb
1444 (8 février 2023) fixant les règles comptables applicables aux Fonds de
placement collectif en titrisation.** **** **La ministre de l'économie et des
finances,** Vu la loi n° 33-06 relative à la titrisation des actifs promulguée
par le dahir n° 1-08-95 du 20 chaoual 1429 (20 octobre 2008), telle que
modifiée et complétée, notamment son article 81 ; Vu le décret n° 2-08-530 du
17 rejeb 1431 (30 juin 2010) pris pour l'application de la loi n° 33-06
relative à la titrisation des actifs, tel que modifié et complété, notamment
son article 8 ; Sur proposition du Conseil national de la comptabilité,
**Arrête :** **Article Premier :** Les Fonds de placement collectif en
titrisation sont soumis aux règles comptables fixées à l'annexe jointe à
l'original du présent arrêté, dénommées « Normes comptables applicables aux
Fonds de placement collectif en titrisation et aux certificats de sukuk ». Les
normes précitées peuvent être consultées sur le site web du ministère de
l'économie et des finances : _www.finances.gov.ma_. **Article 2 :** Les règles
comptables, visées à l'article premier ci-dessus, entreront en vigueur à
compter de la date de publication du présent arrêté au « Bulletin officiel ».
**Article 3 :** Est abrogé l'arrêté du ministre de l'économie, des finances,
de la privatisation et du tourisme n° 351-01 du 15 kaada 1421 (9 février 2001)
fixant les règles comptables applicables aux Fonds de placement collectif en
titrisation. **Article 4 :** Le présent arrêté est publié au _Bulletin
officiel_. _Rabat, le 17 rejeb 1444 (8 février 2023)._ **Nadia Fettah.**
_______ Le texte en langue arabe a été publié dans l'édition générale du «
Bulletin officiel » n° 7185 du 19 ramadan 1444 (10 avril 2023). **** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/33392.html type: Arrêté date_publication: 2023-02-08 title: Arrêté de la ministre de l’économie et des finances n° 388-23 du 17 rejeb (8 février 2023) fixant les règles comptables applicables aux Fonds de placements collectifs en titrisation."
