Question,Answer,Context
ما هو تاريخ صدور المرسوم رقم 2-22-393؟,"صدر المرسوم رقم 2-22-393 بتاريخ 2 ذو القعدة 1443 هـ، الموافق لـ 2 يونيو 2022 م.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
ما هو الهدف الرئيسي من المرسوم رقم 2-22-393؟,"الهدف الرئيسي من المرسوم رقم 2-22-393 هو تعليق تحصيل رسوم الاستيراد المطبقة على بعض البذور الزيتية والزيوت الخام. ويهدف هذا التعليق إلى تخفيف الأعباء المالية على المستوردين لهذه المواد، مما قد يؤدي إلى خفض أسعارها في السوق المحلية.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
ما هي المواد التي يشملها تعليق الرسوم الجمركية بموجب هذا المرسوم؟,"بموجب المرسوم رقم 2-22-393 الصادر في 2 يونيو 2022، تم تعليق الرسوم الجمركية على المواد التالية:

*   **بعض البذور الزيتية** التي تندرج تحت البنود التعريفية التالية: 1201900010، 1205109011، 1205109091، 1205909011، 1205909091، و 1206008100.
*   **الزيوت الخام** التي تندرج تحت البنود التعريفية التالية: 1507100000، Ex.1512110000، Ex. 1514110000، و 1515210000.

هذا التعليق للرسوم الجمركية بدأ سريانه اعتبارًا من 1 مايو 2022.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
ما هو تاريخ بدء سريان تعليق الرسوم الجمركية المذكورة في المرسوم؟,"وفقًا للمرسوم رقم 2-22-393 الصادر في 2 يونيو 2022، فإن تعليق الرسوم الجمركية على بعض البذور الزيتية والزيوت الخام يبدأ سريانه اعتبارًا من 1 مايو 2022.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
من هي الوزيرة المكلفة بتنفيذ هذا المرسوم؟,"الوزيرة المكلفة بتنفيذ هذا المرسوم هي وزيرة الاقتصاد والمالية، نادية فتاح.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
ما هو القانون الأساسي الذي يستند إليه هذا المرسوم في تعليق الرسوم الجمركية؟,"بالاستناد إلى النص المقدم، فإن المرسوم رقم 2-22-393 الصادر في 2 يونيو 2022، والذي يقضي بتعليق الرسوم الجمركية على بعض البذور الزيتية والزيوت الخام، يستند بشكل أساسي إلى:

1.  **المادة 4 الفقرة الأولى من قانون المالية رقم 25-00** للفترة من 1 يوليو إلى 31 ديسمبر 2000، الصادر بموجب الظهير رقم 1-00-241 بتاريخ 28 يونيو 2000، المتعلق بتحديد تعريفة حقوق الاستيراد، كما تم تعديله وتتميمه. هذه المادة هي الأساس القانوني الذي يسمح بتحديد تعريفة حقوق الاستيراد، وبالتالي، فإن المرسوم يعتمد عليها لتجاوز هذه التعريفة مؤقتًا.

2.  **قانون الجمارك والضرائب غير المباشرة** التابع لإدارة الجمارك والضرائب غير المباشرة، الموافق عليه بالظهير بمثابة قانون رقم 1-77-339 بتاريخ 9 أكتوبر 1977، كما تم تعديله وتتميمه، وخاصة **المادة 5** منه. هذه المادة قد تكون ذات صلة بالإجراءات الجمركية أو الصلاحيات المتعلقة بتعديل الرسوم.

3.  **قانون المالية رقم 76-21 للسنة المالية 2022**، الصادر بموجب الظهير رقم 1-21-115 بتاريخ 10 ديسمبر 2021، وخاصة **المادة 2 (I)** منه. هذه المادة قد تتضمن أحكامًا تسمح بتعليق الرسوم الجمركية أو تعديلها في ظروف معينة.

باختصار، يعتمد المرسوم على هذه القوانين الثلاثة بشكل أساسي لتبرير تعليق الرسوم الجمركية على البذور الزيتية والزيوت الخام المحددة.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
ما هي الأرقام التعريفية الجمركية الدقيقة للمواد التي يشملها تعليق الرسوم؟,"بناءً على المرسوم رقم 2-22-393 الصادر في 2 يونيو 2022، فإن الأرقام التعريفية الجمركية الدقيقة للمواد التي يشملها تعليق الرسوم هي كالتالي:

*   **1201900010**
*   **1205109011**
*   **1205109091**
*   **1205909011**
*   **1205909091**
*   **1206008100**
*   **1507100000**
*   **Ex.1512110000**
*   **Ex. 1514110000**
*   **1515210000**

هذه الأرقام التعريفية الجمركية تحدد بدقة أنواع البذور الزيتية والزيوت الخام التي يشملها تعليق رسوم الاستيراد ابتداءً من 1 مايو 2022.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
Quelle est la date de publication du Bulletin Officiel mentionnant ce décret ?,"Le Bulletin Officiel mentionnant ce décret a été publié le 2 juin 2022.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
Quelles sont les positions tarifaires des graines oléagineuses et huiles brutes concernées par la suspension du droit d'importation ?,"D'après le décret n° 2-22-393 du 2 juin 2022, les positions tarifaires des graines oléagineuses et huiles brutes concernées par la suspension du droit d'importation sont les suivantes :

*   1201900010
*   1205109011
*   1205109091
*   1205909011
*   1205909091
*   1206008100
*   1507100000
*   Ex.1512110000
*   Ex. 1514110000
*   1515210000
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
À partir de quelle date la suspension du droit d'importation est-elle effective ?,"La suspension du droit d'importation applicable à certaines graines oléagineuses et aux huiles brutes est effective à partir du 1er mai 2022.
","### Context: ---  
**Bulletin Officiel n° 7096 du 2 juin 2022**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-22-393 du 2 kaada 1443 (2 juin 2022) portant suspension de la
perception du droit d'importation applicable à certaines graines oléagineuses
et aux huiles brutes.** **Le Chef Du Gouvernement,** Vu l'article 4 paragraphe
I de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre
2000, promulguée par le dahir n° 1-00-241 du 25 rabii I 1421 (28 juin 2000),
portant fixation du tarif des droits d'importation, tel qu'il a été modifié et
complété ; Vu le code des douanes ainsi que des impôts indirects relevant de
l'administration des douanes et impôts indirects, approuvé par le dahir
portant loi n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977), tel qu'il a été
modifié et complété, notamment son article 5 ; Vu la loi de finances n° 76-21
pour l'année budgétaire 2022, promulguée par le dahir n° 1-21-115 du 5 joumada
I 1443 (10 décembre 2021), notamment son article 2 (I) ; Après délibération en
Conseil du gouvernement, réuni le 2 kaada 1443 (2 juin 2022), **décrète :**
**Article 1 :** Par dérogation aux dispositions de l'article 4 paragraphe I de
la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000
susvisé, la perception du droit d'importation applicable à certaines graines
oléagineuses et aux huiles brutes relevant des positions tarifaires
1201900010, 1205109011, 1205109091, 1205909011, 1205909091, 1206008100,
1507100000, Ex.1512110000, Ex. 1514110000 et 1515210000, est suspendue à
partir du 1er mai 2022. **Article 2 :** La ministre de l'économie et des
finances est chargée, de l'exécution du présent décret qui sera publié au
Bulletin officiel. _Fait à Rabat, le 2 kaada 1443 (2 juin 2022)._ **Aziz
Akhannouch.** **Pour contreseing :** La ministre de l'économie  
et des finances, **Nadia Fettah.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/32932.html type: Décret date_publication: 2022-06-02 title: Décret no2-22-393 du 2 kaada 1443 (2 juin 2022) relatif à la suspension du droitd’importation applicable à certaines graines oléagineuses et huiles brutes."
