Question,Answer,Context
ما هو الغرض الرئيسي من هذا القرار المشترك؟,"الغرض الرئيسي من هذا القرار المشترك رقم 4033-14، المؤرخ في 6 ربيع الأول 1436 (29 ديسمبر 2014)، هو تحديد طريقة حساب القيمة الحالية للإيجارات غير المستحقة.  ويتم ذلك تطبيقا للمادة 106 من القانون رقم 31-08 المتعلق بحماية المستهلك، وذلك بتحديد طريقة حساب تعتمد على معدل الفائدة المركبة بناءً على معدل الفائدة المرجعي السنوي للمعدل المرجح لأسعار سندات الخزينة الصادرة خلال الفصل المدني الذي يسبق تاريخ إبرام العقد.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
ما هو معدل الفائدة المستخدم في حساب القيمة الحالية للإيجارات المستحقة؟,"يُستخدم في حساب القيمة الحالية للإيجارات المستحقة، وفقًا للمرسوم المشترك رقم 4033-14 المؤرخ في 6 ربيع الأول 1436 (29 ديسمبر 2014)،  **المعدل السنوي المرجعي للمعدل المرجح لسندات الخزينة الصادرة خلال الفصل المدني الذي يسبق تاريخ إبرام العقد.**  ويتم تحديد آجال استحقاق سندات الخزينة حسب المعدل المرجح بناءً على معدل القرض.  أما في حالة عقود الإيجار مع خيار الشراء وبمعدل فائدة 0%، فتُعتبر القيمة المُحتسبة هي مجموع الإيجارات المستقبلية غير المستحقة، أي ما يعادل رأس المال المتبقي المستحق.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
كيف يتم تحديد معدل الفائدة المستخدم في حساب القيمة الحالية للإيجارات المستحقة؟,"يُحدد معدل الفائدة المستخدم في حساب القيمة الحالية للإيجارات المستحقة وفقًا للمرسوم المشترك رقم 4033-14 المؤرخ في 6 ربيع الأول 1436 (29 ديسمبر 2014)،  باستخدام  **""المعدل السنوي المرجعي للمعدل المرجح الموزون لسندات الخزينة الصادرة خلال الفصل المدني الذي يسبق تاريخ إبرام العقد""**.  بعبارة أخرى، يتم استخدام المعدل المرجح الموزون لسندات الخزينة خلال الأشهر الستة التي تسبق توقيع عقد الإيجار.  مدة سندات الخزينة المستخدمة في حساب المعدل المرجح الموزون مرتبطة بمدة القرض.  في حالة عقود الإيجار مع خيار الشراء وبمعدل فائدة 0%،  تُعتبر القيمة المستخدمة في الحساب هي مجموع الإيجارات المستقبلية غير المستحقة، أي ما يعادل رأس المال المتبقي المستحق.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
ما هي الجهة المسؤولة عن تطبيق هذا القرار المشترك؟,"الجهة المسؤولة عن تطبيق هذا القرار المشترك هي بنك المغرب، وفقًا للمادة الثانية من المرسوم.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
متى سيدخل هذا القرار المشترك حيز التنفيذ؟,"يدخل القرار المشترك رقم 4033-14، المتعلق  بكيفية حساب القيمة الحالية للإيجارات غير المستحقة، حيز التنفيذ بعد ستة أشهر من نشره في الجريدة الرسمية.  وقد نُشر في العدد 6400 المؤرخ في 1 أكتوبر 2015، مما يعني أنه دخل حيز التنفيذ في **أبريل 2016**.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
ما هي القوانين والتشريعات التي يستند إليها هذا القرار المشترك؟,"يستند هذا القرار المشترك رقم 4033-14 المؤرخ في 6 ربيع الأول 1436 (29 دجنبر 2014) إلى القانون رقم 31-08 المتعلق بِإِصدار تدابير لحماية المستهلك، الصادر بموجب ظهير رقم 1-11-03 بتاريخ 14 ربيع الأول 1432 (18 فبراير 2011)، وتحديداً المادة 106 منه.  كما يستند إلى المرسوم رقم 2-12-503 المؤرخ في 4 ذي القعدة 1434 (11 شتنبر 2013) المتعلق بتطبيق بعض أحكام القانون رقم 31-08، وتحديداً المادة 33 منه.  وقد تم إصدار القرار المشترك بعد أخذ رأي والي بنك المغرب.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
ما هي الإجراءات المتبعة في حالة عدم وجود معدل فائدة مرجعي؟,"نص المرسوم لا يتطرق إلى إجراءات محددة في حالة عدم وجود معدل فائدة مرجعي (معدل الفائدة السنوي المرجعي المستند إلى متوسط المعدل المرجح لسندات الخزينة).  يحدد المرسوم فقط طريقة حساب القيمة الحالية للإيجارات غير المستحقة،  باستخدام هذا المعدل المرجعي.  لذلك، لا يمكن الاستنتاج من النص المقدم ما هي الإجراءات المتبعة في حالة غيابه.  يجب الرجوع إلى نصوص قانونية أو تنظيمية أخرى أو إلى الاجتهاد القضائي لتحديد الإجراءات الملائمة في مثل هذه الحالة.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
Quel est le taux de référence utilisé pour le calcul de la valeur actualisée des loyers non encore échus ?,"Le taux de référence utilisé pour le calcul de la valeur actualisée des loyers non encore échus est le taux annuel moyen pondéré des bons du Trésor émis au cours du semestre civil précédant la date de conclusion du contrat de location.  La maturité de ces bons du Trésor est indexée sur celle du prêt.  Pour les contrats de location avec option d'achat et un taux de 0%, la valeur actualisée correspond à la somme des loyers futurs non échus.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
Sur quelle loi l'arrêté conjoint se base-t-il principalement ?,"L'arrêté conjoint n° 4033-14 se base principalement sur la loi n° 31-08 édictant des mesures de protection du consommateur, promulguée par le dahir n° 1-11-03 du 18 février 2011, notamment son article 106.  Il se réfère également au décret n° 2-12-503 du 11 septembre 2013 pour l'application de certaines dispositions de cette même loi, notamment son article 33.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
Quelle institution est responsable de l'application de cet arrêté conjoint ?,"Selon l'article 2 de l'arrêté conjoint, Bank Al-Maghrib est l'institution responsable de son application.
","### Context: ---  
**Bulletin officiel n° 6400 du 1er octobre 2015**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus.** **** **Le Ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique,** **Le Ministre de l'économie et des finances,** **** Vu la loi n° 31-08 édictant des mesures de protection du consommateur promulguée par le dahir n° 1-11-03 du 14 rabii I 1432 (18 février 2011), notamment son article 106 Vu le décret n° 2-12-503 du 4 kaada 1434 (11 septembre 2013) pris pour l'application de certaines dispositions de la loi n° 31-08 édictant des mesures de protection du consommateur, notamment son article 33 Après avis du wali de Bank Al-Maghrib, **** **Arrêtent:** **** **Article Premier :** En application des dispositions de l'article 106 de la loi susvisée n° 31-08 la valeur actualisée des loyers non encore échus est calculée selon la méthode des intérêts composés basée sur le taux annuel de référence du taux moyen pondéré des bons du trésor émis au cours du semestre civil précédant la date de conclusion du contrat. La maturité des bons du Trésor au taux moyen pondéré est indexée sur celui du prêt. Pour les opérations de location avec option d'achat avec un taux de 0%, la valeur à retenir pour ce calcul correspond à la somme des loyers futurs non encore échus, correspondant au capital restant dû de ladite opération. **Article 2 :** Bank Al-Maghrib est chargée de l'application du présent arrêté conjoint qui entrera en vigueur six mois après sa publication au _Bulletin officiel_. _Rabat, le 6 rabii I 1436 (29 décembre 2014)._ |  _Le Ministre de l'industrie,  
du commerce,  
de l'investissement  
et de l'économie numérique_, **Moulay Hafid El Alamy** |  _Le Ministre de l'économie  
et des finances._ **Mohammed Boussaid**  
---|---  
  
****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/8687.html type: Arrêté date_publication: 2014-12-29 title: Arrêté conjoint du ministre de l'industrie, du commerce, de l'investissement et de l'économie numérique et du ministre de l'économie et des finances n° 4033-14 du 6 rabii I 1436 (29 décembre 2014) fixant la méthode de calcul de la valeur actualisée des loyers non encore échus."
