Question,Answer,Context
ما هي الجهة المسؤولة عن توفير المعلومات والوثائق المتعلقة بالقرار؟,"الجهة المسؤولة عن توفير المعلومات والوثائق المتعلقة بالقرار هي المركز الوطني للاختبارات والاعتماد التابع لوزارة التجهيز والنقل، وموقع الوزارة الإلكتروني على العنوان: www.mtpnet.gov.ma.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
ما هي المواعيد النهائية المحددة لتطبيق أحكام هذا القرار على المركبات المحلية والمركبات المُصنّعة سابقاً؟,"يُطبّق هذا القرار على المركبات المحلية اعتبارًا من الأول من يناير 2015، وعلى المركبات المُصنّعة سابقًا والمحلولة قبل 20 يناير 2011،  ولكن لا بد من عدم دخولها الخدمة قبل الأول من يناير 2015.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
ما هي القوانين والقرارات السابقة التي استند إليها هذا القرار في تحديد معايير حماية المركبات من الاستخدام غير المصرح به؟,"استند هذا القرار، رقم 2853-10، إلى القانون رقم 52-05 المتعلق بـ قانون السير، وخاصةً المواد من 45 إلى 52، كما استند إلى المرسوم رقم 2-10-421 الصادر في 20 شوال 1431 (29 سبتمبر 2010) والذي يهدف إلى تطبيق أحكام قانون السير المتعلقة بالمركبات، وخاصةً المواد 87 و 89.  كما استند إلى قرار سابق، رقم 2730-10،  يتعلق بـ  إضفاء المواصفات على المركبات، وعناصرها وملحقاتها.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
ما هي المواقع الإلكترونية التي يمكن للمهتمين الوصول إليها للحصول على المعلومات المتعلقة بالقرار؟,"يُمكن للمهتمين الوصول إلى المعلومات المتعلقة بالقرار من خلال:

1.  **مركز الاختبارات والاعتماد الوطني** التابع لوزارة التجهيز والنقل.
2.  **الموقع الإلكتروني لوزارة التجهيز والنقل** على العنوان: www.mtpnet.gov.ma.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
ما هي الآليات التي تم تحديدها لضمان تطبيق هذا القرار على المركبات المحلية والمركبات المُصنّعة سابقاً؟,"حدد القرار آليتين:

1.  **التطبيق على المركبات المحلية:** سيتم تطبيق القرار على المركبات المحلية اعتبارًا من الأول من يناير 2015.
2.  **التطبيق على المركبات المُصنّعة سابقًا:** سيتم تطبيق القرار على المركبات المُصنّعة قبل 20 يناير 2011، ولكن بشرط ألا تكون قد دخلت الخدمة قبل الأول من يناير 2015.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
ما هي التعديلات التي طرأت على هذا القرار في تاريخ لاحق؟,"تم تعديل المادة الثالثة من القرار رقم 2853-10 بتاريخ 19 محرم 1432 (25 ديسمبر 2010) بواسطة المادة الأولى من القرار رقم 4355-12 بتاريخ 14 صفر 1434 (28 ديسمبر 2012).  هذا التعديل حدد موعد دخول القرار حيز التنفيذ، حيث تم تأخير تطبيقه إلى 1 يناير 2015 بالنسبة للسيارات المصنعة محلياً والسيارات المُصادق عليها قبل 20 يناير 2011 ولكن لم تدخل الخدمة قبل 1 يناير 2015.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
ما هي العقوبات المترتبة على عدم الامتثال لأحكام هذا القرار المتعلق بحماية المركبات من الاستخدام غير المصرح به؟,"الأسف، لا يوجد في النص المذكور أي ذكر للعقوبات المترتبة على عدم الامتثال لأحكام القرار.  الوثيقة تُحدد فقط المواصفات الفنية اللازمة للامتثال، و أماكن الحصول على هذه المواصفات، و موعد دخول القرار حيز التنفيذ.  لذلك، لا يمكن الإجابة عن سؤالك من خلال هذا النص وحده.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
"Quelles sont les catégories de véhicules (M2, M3, N2, N3) concernées par les caractéristiques techniques d'homologation mentionnées dans l'arrêté ?","L'arrêté du 25 décembre 2010 concerne les véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection contre une utilisation non autorisée.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
Quel est l'objectif principal de l'arrêté du ministre de l'équipement et des transports n° 2853-10 ?,"L'arrêté n° 2853-10 fixe les caractéristiques techniques relatives à l'homologation des véhicules (catégories M2, M3, N2 et N3) en matière de protection contre une utilisation non autorisée.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
À partir de quelle date les dispositions de l'arrêté s'appliquent-elles aux véhicules de fabrication locale ?,"Les dispositions de l'arrêté s'appliquent aux véhicules de fabrication locale à partir du 1er janvier 2015.
","### Context: ---  
**Bulletin officiel n° 5910 du 20 janvier 2011**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19
moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce
qui concerne leur protection contre une utilisation non autorisée.** **** **Le
Ministre de l'équipement et des transports,** Vu la loi n° 52-05 portant code
de la route promulguée par le dahir n° 1-10-07 du 26 safar 1431 (11 février
2010), notamment ses articles de 45 à 52; Vu le décret n° 2-10-421 du 20
chaoual 1431 (29 septembre 2010) pris pour l'application des dispositions de
la loi n° 52-05 portant code de la route, relatives aux véhicules, notamment
ses articles 87 et 89; Vu l'arrêté du ministre de l'équipement et des
transports n° 2730-10 du 19 moharrem 1432 (25 décembre 2010) relatif à
l'homologation des véhicules, de leurs éléments et accessoires, **** **Arrête
:** **** **Article premier :** Sont fixées aux annexes jointes à l'original du
présent arrêté, les caractéristiques techniques relatives à l'homologation des
véhicules des catégories M2, M3, N2 et N3 en ce qui concerne leur protection
contre une utilisation non autorisée. **Article 2 :** Les annexes visées à
l'article premier ci-dessus sont mises à la disposition des intéressés au
Centre national d'essais et d'homologation relevant du ministère de
l'équipement et des transports et au site électronique dudit ministère à
l'adresse : www.mtpnet.gov.ma. **Article 3 :**(modifié par l'article premier
de l'arrêté n° 4355-12 du 14 safar 1434 (28 décembre 2012)) Le présent arrêté
entre en vigueur à la date de sa publication au _Bulletin officiel_.
Toutefois, ses dispositions s'appliquent à partir du 1er janvier 2015 : \- aux
véhicules de fabrication locale ; \- aux véhicules homologués avant le 20
janvier 2011 et non mis en circulation avant le 1er janvier 2015. _Rabat, le
19 moharrem 1432 (25 décembre 2010)._ **Karim Ghellab**. ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/7341.html type: Arrêté date_publication: 2010-12-25 title: Arrêté du ministre de l'équipement et des transports n° 2853-10 du 19 moharrem 1432 (25 décembre 2010) relatif à l'homologation des véhicules en ce qui concerne leur protection contre une utilisation non autorisée."
