Question,Answer,Context
ما هي الأهداف الرئيسية للمشروع الذي تم تمويله جزئيًا من خلال هذا القرض؟,"الهدف الرئيسي للمشروع هو مكافحة آثار الفيضانات التي حدثت في شهر نوفمبر من عام 2002.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
ما هي الجهة الحكومية المسؤولة عن تنفيذ هذا القرار؟,"المسؤول عن تنفيذ هذا القرار هو وزير المالية والخصخصة.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
ما هي الأسباب التي دفعت المغرب إلى طلب هذا القرض من البنك الإسلامي للتنمية؟,"دفعت المغرب إلى طلب هذا القرض من البنك الإسلامي للتنمية لتمويل جزء من أعمال البنية التحتية المتعلقة بمشروع مكافحة آثار الفيضانات التي حدثت في نوفمبر 2002.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
متى تم توقيع اتفاقية القرض بين المغرب والبنك الإسلامي للتنمية؟,"تم توقيع اتفاقية القرض بين المغرب والبنك الإسلامي للتنمية في 6 رجب 1424 الموافق لـ 3 سبتمبر 2003.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
ما هي المدة المقدرة لتنفيذ المشروع الذي تم تمويله جزئيًا من خلال هذا القرض؟,"للأسف، لا توجد معلومات في النص المقدم حول المدة المقدرة لتنفيذ المشروع.  النص يركز فقط على الموافقة على اتفاقية القرض لتمويل جزء من أعمال البنية التحتية لمكافحة الفيضانات.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
ما هي القوانين والتشريعات المغربية التي تم الاستناد إليها في إصدار هذا القرار؟,"استند القرار إلى قانون المالية لسنة 2003 (رقم 45-02) المُنشر بالداير رقم 1-02-362 المؤرخ 26 شوال 1423 (31 ديسمبر 2002)، وخاصة المادة 48 منه، وقانون المالية لسنة 1982 (رقم 26-81) المُنشر بالداير رقم 1-81-425 المؤرخ 5 ربيع الأول 1402 (1 يناير 1982)، وخاصة المادة 41 منه.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
ما هي التحديات المحتملة التي قد تواجه تنفيذ المشروع الممول من هذا القرض؟,"لا يُذكر في النص أي تحديات محتملة قد تواجه تنفيذ المشروع.  يُحدد النص فقط تفاصيل القرض المقدم من البنك الإسلامي للتنمية لمشروع مكافحة آثار الفيضانات في المغرب عام 2002.  لإيجاد التحديات المحتملة، لابد من معلومات إضافية حول المشروع، مثل حجمه، والظروف الجغرافية، والمتطلبات التقنية، والمشاكل المحتملة المتعلقة بالتنفيذ.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
Quel était l'objectif principal du projet financé par ce crédit ?,"L'objectif principal du projet financé par le crédit était la lutte contre les effets des inondations de novembre 2002.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
À quelle date précise la convention de crédit a-t-elle été conclue en date civile ?,"La convention de crédit a été conclue le 3 septembre 2003.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
Quel était le rôle du ministre des finances et de la privatisation dans ce processus ?,"Le ministre des finances et de la privatisation a proposé le décret approuvant la convention de crédit.  Il était également chargé de l'exécution de ce décret.
","### Context: ---  
**Bulletin officiel n° 5158 du 11 ramadan 1424 (6 novembre 2003)**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la
convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le
Royaume du Maroc et la Banque islamique de développement, en vue de la
participation au financement d'une partie des travaux civils relatifs au
projet de lutte contre les effets des inondations de novembre 2002.** ****
**Le Premier Ministre.** Vu la loi de finances 45-02 pour l'année budgétaire
2003 promulguée par le dahir n° 1-02-362 du 26 chaoual 1423 (31 décembre
2002), notamment son article 48 ; Vu la loi de finances pour l'année 1982
26-81 promulguée par le dahir n° 1-81-425 du 5 rabii i 1402 (1er janvier
1982), notamment son article 41 ; Sur proposition du ministre des finances et
de la privatisation, **Décrète :** **Article Premier :** Est approuvée, telle
qu'elle est annexée à l'original du présent décret, la convention de crédit
d'un montant de 5.820.000, dinars islamiques, conclue le 6 rejeb 1424 (3
septembre 2003) entre le Royaume du Maroc et la Banque islamique de
développement, en vue. de la participation au financement d'une partie des
travaux civils relatifs au projet de lutte contre les effets des inondations
de novembre 2002. **Article 2 :** Le Ministre des finances et de la
privatisation est chargé de l'exécution du présent décret qui sera publié au
_Bulletin officiel._ __ _Fait à Rabat, le 25 chaabane 1424 (22 octobre 2003).  
_**Driss Jettou.** Pour contreseing :  
_Le Ministre des finances et  
de la privatisation,  
_**Fathallah Oualalou.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/5834.html type: Décret date_publication: 2003-10-22 title: Décret n° 2-03-695 du 25 chaabane 1424 (22 octobre 2003) approuvant la convention de crédit conclue le 6 rejeb 1424 (3 septembre 2003) entre le Royaume du Maroc et la Banque islamique de développement, en vue de la participation au financement d'une partie des travaux civils relatifs au projet de lutte contre les effets des inondations de novembre 2002."
