Question,Answer,Context
ما هي المواد الدراسية التي يتضمنها الامتحان التمهيدي للمتدربين؟,"يتضمن الامتحان التمهيدي للمتدربين في قسم الشباب والرياضة المواد التالية:

1. **املاء باللغة العربية** (ساعة واحدة، معامل 2).
2. **سؤال في جغرافية المغرب** (ساعة واحدة، معامل 1).
3. **تقرير حول موضوع من أنشطة قسم الشباب والرياضة** (اختياري من بين: الإدارة، الشباب، الرياضة، الأطفال المعرضين للانحراف، التربية الشعبية) (ساعتين، معامل 2).  يمكن للطالب اختيار كتابة التقرير باللغة العربية أو الفرنسية أو الإسبانية.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
ما هي مدة كل اختبار في الامتحان التمهيدي؟,"مدة كل اختبار في الامتحان التمهيدي هي:

* **الكتابة (الاملاء):** ساعة واحدة.
* **الجغرافيا المغربية:** ساعة واحدة.
* **التقرير:** ساعتين.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
ما هي أوزان (معاملات) كل اختبار في الامتحان التمهيدي؟,"وفقًا للقرار، فإن أوزان الاختبارات التمهيدية هي:

* **الكتابة (الاملاء) باللغة العربية:** 2
* **جغرافيا المغرب:** 1
* **التقرير حول موضوع من أنشطة الشباب والرياضة:** 2
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
ما هي اللغات التي يمكن للمتقدمين استخدامها في اختبارات الجغرافيا والتقرير؟,"يمكن للمتقدمين كتابة إجابات اختبار الجغرافيا والتقرير باللغة العربية أو الفرنسية أو الإسبانية.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
ما هي النقاط المطلوبة لاجتياز الامتحان التمهيدي؟,"لإجتياز الامتحان التمهيدي للمدربين المبتدئين في شعبة الشباب والرياضة، يجب تحقيق ما يلي:

1. **امتحان كتابة (ديكتات):**  في اللغة العربية، مدة ساعة، معامل 2.

2. **سؤال في جغرافية المغرب:** مدة ساعة، معامل 1.

3. **تقرير حول موضوع من أنشطة شعبة الشباب والرياضة:**  (إدارة، شباب، رياضة، أطفال مُعْتَدي، تربية شعبية)  اختيار الموضوع من قبل المرشح، مدة ساعتين، معامل 2.  يمكن للمرشح اختيار اللغة العربية أو الفرنسية أو الإسبانية للإجابة على هذا السؤال.

4. **الدرجات:** يجب أن تكون الدرجة في كل اختبار من 0 إلى 20.  يجب أن لا تقل الدرجة عن 6 في أي اختبار.  يجب أن يحقق المرشح المعدل العام 10 على 20 في جميع الاختبارات ليتم اعتباره مُقبولاً بشكل نهائي.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
ما هي الهيئة التي تشكل لجنة تقييم الامتحان التمهيدي؟,"تشكل لجنة تقييم الامتحان التمهيدي من وزير التربية الوطنية أو مندوبه، ومدير شعبة الشباب والرياضة أو مندوبه، ورؤساء الأقسام في شعبة الشباب والرياضة أو مندوبيهم، وموظف من موظفي قسم المدربين، مُعين من قبل وزير التربية الوطنية.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
ما هي العقوبة المترتبة على الحصول على درجة أقل من 6 في أي اختبار؟,"الإلغاء.  أي درجة أقل من 6 في أي اختبار من الاختبارات المذكورة تُعتبر مُلغية.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
Quel était le coefficient attribué à l'épreuve de dictée en langue arabe ?,"Le coefficient attribué à l'épreuve de dictée en langue arabe était de 2.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
Quel était le délai imparti pour la rédaction du rapport sur une question de service ?,"Le délai imparti pour la rédaction du rapport était de 2 heures.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
Quelles étaient les différentes catégories d'activités de la division de la jeunesse et des sports pour le choix du sujet du rapport ?,"Le rapport, dont le sujet devait être choisi par le candidat parmi les activités de la division de la jeunesse et des sports, pouvait porter sur l'administration, la jeunesse, les sports, l'enfance délinquante ou l'éducation populaire.
","### Context: ---  
**Bulletin officiel n° 2427 du 1er mars 1959**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les
épreuves probatoires que subiront les moniteurs préstagiaires de la division
de la jeunesse et des sports à l'issue de leur stage.** **** **Le Ministre de
l'Education Nationale,** Vu le dahir du 10 ramadan 1374 (3 mai 1955)
facilitant la formation des Marocains non diplômés, candidats à certains
emplois administratifs ;  Vu l'arrêté viziriel du 11 ramadan 1374 (4 mai 1955)
pour l'application du dahir du 10 ramadan 1374 (3 mai 1955) facilitant la
formation des Marocains non diplômés, candidats à certains emplois
administratifs ;  Vu le décret n° 2-56-626 du 28 safar 1376 (4 octobre 1956)
fixant les emplois des cadres mixtes du secrétariat d'Etat à la jeunesse et
aux sports accessibles aux candidats marocains non diplômés,  **Arrête :**
**** **Article Premier :** Les moniteurs préstagiaires de la jeunesse et des
sports subissent à l'issue de leur stage préliminaire un examen probatoire
comprenant les épreuves suivantes :  Une dictée en langue arabe (durée : 1
heure ; coefficient : 2) ,  Une question de géographie du Maroc (durée : 1
heure ; coefficient : 1) ;  Un rapport sur une question de service intéressant
une des activités de la division de la jeunesse et des sports (au choix du
candidat : administration, jeunesse, sports, enfance délinquante, éducation
populaire) (durée : 2 heures ; coefficient : 2).  Pour ces deux dernières
épreuves, les candidats ont la faculté de composer au choix en langue arabe,
française ou espagnole.  **** **Article 2 :** Les épreuves sont notées de 0 à
20. Toute note inférieure à 6 est éliminatoire.  Nul ne peut être déclaré
définitivement admis s'il n'obtient au moins la moyenne de 10 sur 20 pour
l'ensemble des épreuves.  **** **Article 3 :** Le jury de cet examen comprend
:  Le Ministre de l'éducation nationale ou son représentant, président;  Le
directeur de la division de la jeunesse et des sports ou son représentant ;
les chefs de services de la division de la jeunesse et des sports ou leurs
représentants ;  Un fonctionnaire du cadre des moniteurs désigné par le
ministre de l'éducation nationale.  _Rabat, le 20 janvier 1959.  
_**Abdelkrim Benjelloun.** ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/21349.html type: Arrêté date_publication: 1959-01-20 title: Arrêté du ministre de l'éducation nationale du 20 janvier 1959 fixant les épreuves probatoires que subiront les moniteurs préstagiaires de la division de la jeunesse et des sports à l'issue de leur stage."
