Question,Answer,Context
'What laws and regulations were the basis for this royal decree in determining the military retirement age?',"هذا المرسوم الملكي، الذي يتعلق بإخراج العسكريين من الخدمة الذين تجاوزوا سن التقاعد،  استند إلى القوانين والأنظمة التالية:

* **الدستور، وبالتحديد المادة 102:**  يشير هذا إلى أن الدستور كان أساسًا قانونيًا رئيسيًا.
* **القانون رقم 015-71 المؤرخ 12 كاد 1391 (30 ديسمبر 1971):**  هذا القانون حدد سن التقاعد للضباط والعسكريين غير الضباط في القوات المسلحة الملكية، وربطهم بنظام المعاشات العسكرية.
* **القانون رقم 013-71 المؤرخ 12 كاد 1391 (30 ديسمبر 1971):**  هذا القانون أسس نظامًا للمعاشات العسكرية، ويشير إلى المادة 47 على وجه الخصوص.
* **الفرمان رقم 2-64-344 المؤرخ 10 ربيع الأول 1384 (19 أغسطس 1964):**  هذا الفرمان حدد الشروط التي يمكن بموجبها السماح للعسكريين غير الضباط في القوات المسلحة الملكية بالاستمرار في الخدمة بعد بلوغهم سن التقاعد، إذا كانوا يشغلون وظائف متخصصة.
* **الفرمان رقم 1-63-347 المؤرخ 24 جمادى الثاني 1383 (12 نوفمبر 1963):**  هذا الفرمان حدد سن التقاعد للضباط المخصصين.


باختصار، استند المرسوم الملكي إلى مجموعة من القوانين والأنظمة التي حددت سن التقاعد العسكري، ووضعت شروطًا خاصة للذين تجاوزوا هذا السن.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
ما هي الفترة الزمنية التي تم فيها تحديد سن التقاعد العسكري في هذا القرار؟,"حدد القرار سن التقاعد العسكري لعام 1971، تحديدًا 31 ديسمبر 1971.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
'What is the time frame in which the military retirement age was determined in this decree?',"The decree, dated 29 May 1972, determined the retirement age for non-commissioned military personnel as of 31 December 1971.  It also refers to earlier legislation (Dahir n° 1-63-347) setting the retirement age for enlisted personnel, and the 1971 laws (n° 015-71 and n° 013-71) establishing the military pension system and setting the retirement age for officers and non-commissioned officers.  Therefore, the time frame encompasses the period from at least November 1963 (the date of Dahir n° 1-63-347) to December 1971.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
ما هي الاستثناءات التي تم ذكرها في هذا القرار فيما يتعلق بسن التقاعد العسكري؟,"يُشير القرار إلى استثناءين:

1.  **المُنَصّبون الذين بلغوا سن التقاعد في 31 ديسمبر 1971:**  تمّ إبقائهم في الخدمة حتى 5 يناير 1972، ثمّ إخراجهم من الخدمة.

2.  **المُنَصّبون الذين خدموا فوق سن التقاعد حتى 31 ديسمبر 1971:**  بموجب قرار سابق (الداير رقم 1-63-347)، تمّ إبقائهم في الخدمة حتى 5 يناير 1972، ثمّ إخراجهم من الخدمة.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
'What exceptions are mentioned in this decree regarding military retirement age?',"هذا المرسوم الملكي، رقم 1-72-138، يُحدد استثناءً خاصًا لضباط الصف والجنود الذين بلغوا سن التقاعد في 31 ديسمبر 1971.  بموجب هذا الاستثناء، سيتم الاحتفاظ بهم في الخدمة حتى 5 يناير 1972، ثم يتم إخراجهم من الخدمة.  هذا الاستثناء مُطبق على أولئك الذين بلغوا سن التقاعد في 31 ديسمبر 1971، أو الذين خدموا لفترة أطول من سن التقاعد بموجب مرسوم سابق (رقم 1-63-347).  وبالتالي، فإن المرسوم يُعطي هؤلاء العسكريين فترة إضافية للخدمة قبل إخراجهم من الخدمة.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
ما هي الأسباب التي دفعت إلى إصدار هذا القرار الملكي المتعلق بسن التقاعد العسكري؟,"صدر القرار الملكي رقم 1-72-138 بتاريخ 29 مايو 1972،  لإجراءات خاصة بـ ""إلغاء""  أو ""إخراج""  الضباط والجنود من الخدمة العسكرية الذين بلغوا سن التقاعد في 31 ديسمبر 1971.  وذلك استنادًا إلى:

* **دستور المملكة:**  بالتحديد المادة 102.
* **القانون رقم 015-71:**  الذي حدد سن التقاعد للضباط والجنود في القوات المسلحة الملكية، وربط ذلك بنظام المعاشات العسكرية.
* **القانون رقم 013-71:**  الذي أنشأ نظامًا للمعاشات العسكرية، ويشمل المادة 47 على الأرجح.
* **الفرمان رقم 2-64-344:**  الذي حدد شروطًا خاصة لبعض العسكريين غير الضباط، الذين يمكنهم الاستمرار في الخدمة بعد بلوغهم سن التقاعد، في وظائف متخصصة.
* **الفرمان رقم 1-63-347:**  الذي حدد سن التقاعد للضباط والجنود في القوات المسلحة الملكية، ويشير إلى استثناءات أو حالات خاصة.

باختصار،  كان القرار استجابةً لتحديدات سن التقاعد المنصوص عليها في القوانين والتشريعات السارية، مع مراعاة حالات استثنائية لبعض العسكريين.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
'What were the reasons behind issuing this royal decree concerning military retirement age?',"هذا المرسوم الملكي، الصادر في 29 مايو 1972، صدر بناءً على عدة أسباب:

أولاً:  تطبيق قانون تحديد سن التقاعد العسكري، والذي حددته القوانين رقم 015-71 و 013-71 اللتين صدرتا في 30 ديسمبر 1971.

ثانياً:  تطبيق أحكام نظام المعاشات العسكرية، وخاصة المادة 47 من القانون رقم 013-71.

ثالثاً:  الاستناد إلى المادة 102 من الدستور.

رابعاً:  الاستناد إلى قرار سابق، وهو القرار رقم 2-64-344 الصادر في 19 أغسطس 1964، والذي حدد شروط خدمة بعض العسكريين المتخصصين بعد بلوغهم سن التقاعد.

خامساً:  وجود عسكريين بلغوا سن التقاعد في 31 ديسمبر 1971، أو خدموا بعد بلوغهم سن التقاعد بموجب قرار سابق (الداير رقم 1-63-347).

باختصار، كان الهدف من هذا المرسوم هو تنظيم وتطبيق قوانين التقاعد العسكري، مع مراعاة الحالات الاستثنائية للعسكريين الذين بلغوا سن التقاعد أو خدموا بعده بموجب قرارات سابقة.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
ما هي الإجراءات التي تم اتخاذها لحل مشكلة تجاوز بعض العسكريين لسن التقاعد؟,"أصدر الداهية رقم 1-72-138 بتاريخ 29 مايو 1972، والذي نُشر في الجريدة الرسمية بتاريخ 7 يونيو 1972،  قرارًا بِموجبه تمّ إِبقاء العسكريين الذين تجاوزوا سن التقاعد بحلول 31 ديسمبر 1971، أو الذين خدموا فوق سن التقاعد حتى ذلك التاريخ بموجب قرار سابق (الداير رقم 1-63-347)، في الخدمة حتى 5 يناير 1972، ثمّ إِزالتهم من السجلات في ذلك التاريخ.  هذا القرار استثنائي، واعتمد على القوانين والتشريعات السابقة ذات الصلة، بما في ذلك قانون تحديد سن التقاعد للأفراد العسكريين، وقانون المعاشات العسكرية.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
'What measures were taken to address the issue of some military personnel exceeding the retirement age?',"الصادر في 29 مايو 1972،  أصدر  الداير رقم 1-72-138  قواعد خاصة بمسألة التقاعد المبكر لبعض أفراد الجيش.  تمّ  إبقاء  الموظفين العسكريين الذين تجاوزوا سن التقاعد بحلول 31 ديسمبر 1971، أو الذين خدموا لفترة أطول من السن القانوني  بموجب  الداير رقم 1-63-347  لسنة 1963،  في الخدمة حتى 5 يناير 1972،  ثمّ  إخراجهم من الخدمة  في ذلك التاريخ.  وهذا  استثناء  من  القوانين  السارية.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
متى كان تاريخ إصدار هذا القرار الملكي، وما هي أهميته التاريخية؟,"صدر هذا القرار الملكي، وهو داير رقم 1-72-138، في **29 مايو 1972** الموافق لـ **15 ربيع الثاني 1392**.

أهميته التاريخية تكمن في أنه حدد آليةً لمعالجة حالة ضباط وجنود الجيش المغربي الذين بلغوا سن التقاعد في 31 ديسمبر 1971.  لقد منح هؤلاء الضباط والجنود مهلةً قصيرةً، حتى 5 يناير 1972، للبقاء في الخدمة، قبل أن يتم تسريحهم رسميًا.  هذا القرار يعكس اهتمام الدولة المغربية بتنظيم شؤون موظفيها العسكريين، و تحديدًا أولئك الذين بلغوا سن التقاعد،  وإعطاءهم فترة انتقالية مناسبة.  يُعدّ هذا القرار جزءًا من سلسلة من القرارات التي تهدف إلى تنظيم الخدمة العسكرية وتحديد شروط التقاعد والمتابعة في الخدمة.
","### Context: ---  
**Bulletin officiel n° 3110 du 7 juin 1972**  
**EDITION DE TRADUCTION OFFICIELLE**  
****  
**Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation
des cadres des militaires non officiers atteints par la limite d'âge le 31
décembre 1971.** **** **LOUANGE A DIEU SEUL !** _(Grand Sceau de Sa Majesté
Hassan II)_ Que l'on sache par les présentes - puisse Dieu en élever et en
fortifier la teneur ! Que Notre Majesté Chérifienne, Vu la Constitution,
notamment son article 102 ; Vu la loi n° 015-71 du 12 kaada 1391 (30 décembre
1971) fixant la limite d'âge des officiers et des militaires non officiers des
Forces armées royales, affiliés au régime des pensions militaires ; Vu la loi
n° 013-71 du 12 kaada 1391 (30 décembre 1971) instituant un régime de pensions
militaires, notamment l'article 47 ; Vu le décret n° 2-64-344 du 10 rebia I
1384 (19 août 1964) fixant les conditions dans les quelles les militaires non
officiers des Forces armées royales susceptibles d'occuper certains emplois
spécialisés, peuvent être autorisés à servir au-delà de leur limite d'âge, **A
Décidé ce qui suit :** **** **Article unique :** Par dérogation à la
législation en vigueur et à titre exceptionnel, les militaires ayant atteint
la limite d'âge le 31 décembre 1971 ou ayant servi au-delà de la limite d'âge
jusqu'à cette date en vertu des dispositions du dahir n° 1-63-347 du 24
joumada II 1383 (12 novembre 1963) fixant la limite d'âge des sous-officiers
et des hommes de troupe des Forces armées royales, sont maintenus en service
jusqu'au 5 janvier 1972 et rayés des cadres à cette date. _Fait à Rabat, le 15
rebia II 1392 (29 mai 1972)._ __ ****

 ### Source: URL: https://juridiahackhaton.blob.core.windows.net/fine-tuning/documents/18048.html type: Dahir date_publication: 1972-05-29 title: Dahir n° 1-72-138 du 15 rebia II 1392 (29 mai 1972) relatif à la radiation des cadres des militaires non officiers atteints par la limite d’âge le 31 décembre 1971."
